algorith, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
pges,res/networks/insurance,insurance.xbif50003_,1,10,7,28,0.0,-70640.16679060423,2.3703703703703702,8.0,56.0,7,1
phc,res/networks/insurance,insurance.xbif50003_,1,10,7,38,0.0,-72430.66845141951,3.185185185185185,18.0,68.0,6,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,1,10,11,35,0.0,-71945.3435036256,2.962962962962963,16.0,64.0,6,0
pges,res/networks/insurance,insurance.xbif50003_,1,10,11,29,0.0,-71008.19315328145,2.2962962962962963,8.0,54.0,9,1
phc,res/networks/insurance,insurance.xbif50003_,1,10,11,35,0.0,-71945.3435036256,2.962962962962963,16.0,64.0,6,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,1,10,13,35,0.0,-71778.82017398809,2.888888888888889,16.0,62.0,5,0
pges,res/networks/insurance,insurance.xbif50003_,1,10,13,29,0.0,-71008.19315328145,2.2962962962962963,8.0,54.0,9,1
phc,res/networks/insurance,insurance.xbif50003_,1,10,13,35,0.0,-71778.82017398809,2.888888888888889,16.0,62.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,1,10,17,38,0.0,-72062.11050178234,3.259259259259259,20.0,68.0,6,0
pges,res/networks/insurance,insurance.xbif50003_,1,10,17,29,0.0,-71008.19315328145,2.2962962962962963,8.0,54.0,9,1
phc,res/networks/insurance,insurance.xbif50003_,1,10,17,38,0.0,-72062.11050178234,3.259259259259259,20.0,68.0,6,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,1,10,19,35,0.0,-71867.75923749816,2.740740740740741,16.0,58.0,6,0
pges,res/networks/insurance,insurance.xbif50003_,1,10,19,29,0.0,-70639.6352036443,2.2962962962962963,8.0,54.0,9,1
phc,res/networks/insurance,insurance.xbif50003_,1,10,19,35,0.0,-71867.75923749816,2.740740740740741,16.0,58.0,6,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,1,10,23,35,0.0,-72313.90145326276,2.962962962962963,16.0,64.0,6,0
pges,res/networks/insurance,insurance.xbif50003_,1,10,23,28,0.0,-70881.36076159151,2.2962962962962963,6.0,56.0,6,1
phc,res/networks/insurance,insurance.xbif50003_,1,10,23,35,0.0,-72313.90145326276,2.962962962962963,16.0,64.0,6,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,1,10,29,33,0.0,-71860.0421481356,2.5925925925925926,14.0,56.0,6,0
pges,res/networks/insurance,insurance.xbif50003_,1,10,29,28,0.0,-70628.52309785214,2.2222222222222223,6.0,54.0,6,1
phc,res/networks/insurance,insurance.xbif50003_,1,10,29,33,0.0,-71860.0421481356,2.5925925925925926,14.0,56.0,6,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,2,10,2,28,0.0,-70709.76817662467,2.2222222222222223,6.0,54.0,6,0
pges,res/networks/insurance,insurance.xbif50003_,2,10,2,31,0.0,-71909.13661255791,2.5185185185185186,14.0,54.0,8,1
phc,res/networks/insurance,insurance.xbif50003_,2,10,2,30,0.0,-70761.04899510735,2.4444444444444446,10.0,56.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,2,10,3,33,0.0,-71059.87631455337,2.6666666666666665,16.0,56.0,7,0
pges,res/networks/insurance,insurance.xbif50003_,2,10,3,32,0.0,-70888.04897601866,2.6666666666666665,12.0,60.0,8,0
phc,res/networks/insurance,insurance.xbif50003_,2,10,3,33,0.0,-71059.87631455337,2.6666666666666665,16.0,56.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,2,10,5,28,0.0,-70855.21314988098,2.1481481481481484,4.0,54.0,4,0
pges,res/networks/insurance,insurance.xbif50003_,2,10,5,31,0.0,-70724.09650814079,2.5185185185185186,8.0,60.0,6,0
phc,res/networks/insurance,insurance.xbif50003_,2,10,5,30,0.0,-70853.79313427478,2.2962962962962963,6.0,56.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,2,10,7,27,0.0,-71032.27287780329,2.074074074074074,2.0,54.0,5,0
pges,res/networks/insurance,insurance.xbif50003_,2,10,7,32,0.0,-70992.9185130396,2.5925925925925926,14.0,56.0,8,1
phc,res/networks/insurance,insurance.xbif50003_,2,10,7,28,0.0,-70992.39481123,2.1481481481481484,4.0,54.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,2,10,11,35,0.0,-71678.1168999425,2.962962962962963,18.0,62.0,8,0
pges,res/networks/insurance,insurance.xbif50003_,2,10,11,32,0.0,-70829.06609615873,2.6666666666666665,12.0,60.0,7,1
phc,res/networks/insurance,insurance.xbif50003_,2,10,11,38,0.0,-71907.65330757943,3.4074074074074074,24.0,68.0,6,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,2,10,13,41,0.0,-72237.17546632017,3.7037037037037037,32.0,68.0,4,0
pges,res/networks/insurance,insurance.xbif50003_,2,10,13,29,0.0,-71610.71354432436,2.3703703703703702,10.0,54.0,7,0
phc,res/networks/insurance,insurance.xbif50003_,2,10,13,40,0.0,-72146.30866242174,3.7037037037037037,32.0,68.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,2,10,17,40,0.0,-71784.89974014694,3.5555555555555554,28.0,68.0,6,0
pges,res/networks/insurance,insurance.xbif50003_,2,10,17,30,0.0,-70731.72296773468,2.5185185185185186,10.0,58.0,6,1
phc,res/networks/insurance,insurance.xbif50003_,2,10,17,38,0.0,-71453.3972009496,3.3333333333333335,22.0,68.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,2,10,19,29,0.0,-70606.48337997984,2.2962962962962963,8.0,54.0,5,0
pges,res/networks/insurance,insurance.xbif50003_,2,10,19,31,0.0,-71569.25902500813,2.5925925925925926,10.0,60.0,6,0
phc,res/networks/insurance,insurance.xbif50003_,2,10,19,31,0.0,-70632.69035660362,2.5925925925925926,10.0,60.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,2,10,23,30,0.0,-72787.30599135025,2.5925925925925926,10.0,60.0,4,0
pges,res/networks/insurance,insurance.xbif50003_,2,10,23,35,0.0,-71755.54504029825,2.962962962962963,16.0,64.0,6,0
phc,res/networks/insurance,insurance.xbif50003_,2,10,23,32,0.0,-72785.88597574405,2.740740740740741,12.0,62.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,2,10,29,36,0.0,-71828.05421908521,2.888888888888889,16.0,62.0,10,0
pges,res/networks/insurance,insurance.xbif50003_,2,10,29,39,0.0,-71858.89464951417,3.259259259259259,24.0,64.0,6,1
phc,res/networks/insurance,insurance.xbif50003_,2,10,29,38,0.0,-72863.05819530641,3.4074074074074074,20.0,72.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,4,10,2,39,0.0,-73267.92274720833,3.185185185185185,20.0,66.0,4,0
pges,res/networks/insurance,insurance.xbif50003_,4,10,2,30,0.0,-71030.77877057614,2.4444444444444446,6.0,60.0,6,0
phc,res/networks/insurance,insurance.xbif50003_,4,10,2,32,0.0,-71740.0159721508,2.5925925925925926,14.0,56.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,4,10,3,36,0.0,-72267.74139593702,2.888888888888889,20.0,58.0,4,0
pges,res/networks/insurance,insurance.xbif50003_,4,10,3,40,0.0,-71276.60709886644,3.3333333333333335,18.0,72.0,6,1
phc,res/networks/insurance,insurance.xbif50003_,4,10,3,36,0.0,-72267.74139593702,2.888888888888889,20.0,58.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,4,10,5,40,0.0,-72231.81063497564,3.6296296296296298,32.0,66.0,6,0
pges,res/networks/insurance,insurance.xbif50003_,4,10,5,40,0.0,-71334.89281614262,3.3333333333333335,24.0,66.0,4,0
phc,res/networks/insurance,insurance.xbif50003_,4,10,5,40,0.0,-72241.8840888023,3.4814814814814814,28.0,66.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,4,10,7,36,0.0,-71292.34671588977,3.185185185185185,24.0,62.0,4,0
pges,res/networks/insurance,insurance.xbif50003_,4,10,7,29,0.0,-71004.91147617504,2.2962962962962963,8.0,54.0,5,1
phc,res/networks/insurance,insurance.xbif50003_,4,10,7,37,0.0,-71670.1495816475,2.962962962962963,18.0,62.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,4,10,11,34,0.0,-71674.88021787342,2.740740740740741,14.0,60.0,6,0
pges,res/networks/insurance,insurance.xbif50003_,4,10,11,32,0.0,-71153.8213694575,2.814814814814815,16.0,60.0,6,0
phc,res/networks/insurance,insurance.xbif50003_,4,10,11,35,0.0,-71381.28601195465,2.888888888888889,20.0,58.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,4,10,13,31,0.0,-71133.86205436452,2.5925925925925926,14.0,56.0,7,0
pges,res/networks/insurance,insurance.xbif50003_,4,10,13,37,0.0,-71898.95824404599,3.111111111111111,20.0,64.0,5,0
phc,res/networks/insurance,insurance.xbif50003_,4,10,13,36,0.0,-71892.4258453475,3.037037037037037,22.0,60.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,4,10,17,42,0.0,-72897.85411288719,3.6296296296296298,28.0,70.0,7,0
pges,res/networks/insurance,insurance.xbif50003_,4,10,17,33,0.0,-71839.52902731037,2.888888888888889,18.0,60.0,5,0
phc,res/networks/insurance,insurance.xbif50003_,4,10,17,38,0.0,-71617.35128006445,3.5555555555555554,26.0,70.0,5,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,4,10,19,39,0.0,-71576.75207077802,3.185185185185185,18.0,68.0,4,0
pges,res/networks/insurance,insurance.xbif50003_,4,10,19,29,0.0,-70833.16269389898,2.2962962962962963,8.0,54.0,7,1
phc,res/networks/insurance,insurance.xbif50003_,4,10,19,38,0.0,-71762.01277629327,3.111111111111111,18.0,66.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,4,10,23,31,0.0,-70963.32057840236,2.6666666666666665,12.0,60.0,6,0
pges,res/networks/insurance,insurance.xbif50003_,4,10,23,35,0.0,-71084.92739550002,2.888888888888889,14.0,64.0,8,1
phc,res/networks/insurance,insurance.xbif50003_,4,10,23,30,0.0,-71955.78174140766,2.3703703703703702,10.0,54.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,4,10,29,43,0.0,-72465.77111986245,4.222222222222222,40.0,74.0,4,0
pges,res/networks/insurance,insurance.xbif50003_,4,10,29,39,0.0,-71924.47483033578,3.4814814814814814,18.0,76.0,8,1
phc,res/networks/insurance,insurance.xbif50003_,4,10,29,43,0.0,-72465.77111986245,4.222222222222222,40.0,74.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,6,10,2,35,0.0,-71465.63636249019,3.037037037037037,20.0,62.0,8,0
pges,res/networks/insurance,insurance.xbif50003_,6,10,2,36,0.0,-71587.22538132047,3.259259259259259,26.0,62.0,5,1
phc,res/networks/insurance,insurance.xbif50003_,6,10,2,42,0.0,-72090.98381968039,3.7777777777777777,34.0,68.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,6,10,3,34,0.0,-71660.83628878655,2.888888888888889,20.0,58.0,5,0
pges,res/networks/insurance,insurance.xbif50003_,6,10,3,30,0.0,-71341.92074743245,2.5185185185185186,10.0,58.0,7,1
phc,res/networks/insurance,insurance.xbif50003_,6,10,3,35,0.0,-71396.8723994501,3.037037037037037,22.0,60.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,6,10,5,39,0.0,-71350.40397846543,3.4074074074074074,28.0,64.0,5,0
pges,res/networks/insurance,insurance.xbif50003_,6,10,5,36,0.0,-71473.22884962439,2.962962962962963,16.0,64.0,6,1
phc,res/networks/insurance,insurance.xbif50003_,6,10,5,30,0.0,-70995.0286608841,2.740740740740741,22.0,52.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,6,10,7,37,0.0,-71966.2194079508,3.259259259259259,24.0,64.0,6,0
pges,res/networks/insurance,insurance.xbif50003_,6,10,7,42,0.0,-72189.68866525986,3.4074074074074074,26.0,66.0,6,1
phc,res/networks/insurance,insurance.xbif50003_,6,10,7,39,0.0,-72380.66067974031,3.6296296296296298,34.0,64.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,6,10,11,41,0.0,-72672.6960917916,3.3333333333333335,26.0,64.0,5,0
pges,res/networks/insurance,insurance.xbif50003_,6,10,11,27,0.0,-70901.57190870473,2.2222222222222223,4.0,56.0,5,1
phc,res/networks/insurance,insurance.xbif50003_,6,10,11,40,0.0,-72573.86502018126,3.4074074074074074,26.0,66.0,3,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,6,10,13,47,0.0,-73125.25447154726,4.444444444444445,42.0,78.0,5,0
pges,res/networks/insurance,insurance.xbif50003_,6,10,13,32,0.0,-71807.78465079982,2.5925925925925926,16.0,54.0,6,1
phc,res/networks/insurance,insurance.xbif50003_,6,10,13,43,0.0,-72824.57804435409,4.074074074074074,40.0,70.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,6,10,17,37,0.0,-72408.70809766276,3.4814814814814814,36.0,58.0,6,0
pges,res/networks/insurance,insurance.xbif50003_,6,10,17,34,0.0,-71269.47330841617,3.037037037037037,22.0,60.0,7,1
phc,res/networks/insurance,insurance.xbif50003_,6,10,17,35,0.0,-71711.97417189406,3.3333333333333335,30.0,60.0,3,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,6,10,19,38,0.0,-72111.63514303831,3.4814814814814814,24.0,70.0,4,0
pges,res/networks/insurance,insurance.xbif50003_,6,10,19,31,0.0,-71348.19676941425,2.814814814814815,20.0,56.0,7,1
phc,res/networks/insurance,insurance.xbif50003_,6,10,19,44,0.0,-72810.09329714892,3.925925925925926,40.0,66.0,3,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,6,10,23,39,0.0,-72260.82031888029,3.4814814814814814,26.0,68.0,5,0
pges,res/networks/insurance,insurance.xbif50003_,6,10,23,33,0.0,-71325.8543320896,2.814814814814815,16.0,60.0,9,1
phc,res/networks/insurance,insurance.xbif50003_,6,10,23,46,0.0,-72846.78637596709,4.444444444444445,42.0,78.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,6,10,29,37,0.0,-72287.29940823879,3.185185185185185,26.0,60.0,5,0
pges,res/networks/insurance,insurance.xbif50003_,6,10,29,41,0.0,-71820.61457362416,3.6296296296296298,28.0,70.0,8,1
phc,res/networks/insurance,insurance.xbif50003_,6,10,29,33,0.0,-71402.59887155426,2.814814814814815,16.0,60.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,8,10,2,35,0.0,-71593.61367487686,3.185185185185185,18.0,68.0,7,2
pges,res/networks/insurance,insurance.xbif50003_,8,10,2,35,0.0,-71857.11645690448,2.962962962962963,24.0,56.0,5,1
phc,res/networks/insurance,insurance.xbif50003_,8,10,2,42,0.0,-72166.48557844508,4.0,36.0,72.0,3,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,8,10,3,47,0.0,-73003.63961286707,4.296296296296297,36.0,80.0,7,1
pges,res/networks/insurance,insurance.xbif50003_,8,10,3,38,0.0,-72910.76455978007,3.4814814814814814,16.0,78.0,6,1
phc,res/networks/insurance,insurance.xbif50003_,8,10,3,35,0.0,-71584.07001217843,3.259259259259259,22.0,66.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,8,10,5,36,0.0,-71564.42545478485,3.4814814814814814,24.0,70.0,6,0
pges,res/networks/insurance,insurance.xbif50003_,8,10,5,47,0.0,-72668.1351011043,4.296296296296297,38.0,78.0,5,1
phc,res/networks/insurance,insurance.xbif50003_,8,10,5,35,0.0,-72104.51767659499,3.185185185185185,30.0,56.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,8,10,7,33,0.0,-72226.2412410828,2.888888888888889,12.0,66.0,6,1
pges,res/networks/insurance,insurance.xbif50003_,8,10,7,29,0.0,-71108.02036871489,2.5185185185185186,10.0,58.0,5,1
phc,res/networks/insurance,insurance.xbif50003_,8,10,7,31,0.0,-71996.6574620755,2.814814814814815,14.0,62.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,8,10,11,38,0.0,-71923.16986875153,3.185185185185185,26.0,60.0,4,1
pges,res/networks/insurance,insurance.xbif50003_,8,10,11,37,0.0,-72402.06397014888,3.6296296296296298,28.0,70.0,7,1
phc,res/networks/insurance,insurance.xbif50003_,8,10,11,40,0.0,-71828.88774494527,3.4814814814814814,24.0,70.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,8,10,13,28,0.0,-71101.39037563087,2.2222222222222223,8.0,52.0,6,1
pges,res/networks/insurance,insurance.xbif50003_,8,10,13,45,0.0,-73274.7307352059,4.296296296296297,44.0,72.0,5,1
phc,res/networks/insurance,insurance.xbif50003_,8,10,13,29,0.0,-71298.81186414516,2.5925925925925926,18.0,52.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,8,10,17,39,0.0,-73216.5367711839,3.4074074074074074,20.0,72.0,6,1
pges,res/networks/insurance,insurance.xbif50003_,8,10,17,28,0.0,-71038.17673658881,2.2222222222222223,8.0,52.0,6,1
phc,res/networks/insurance,insurance.xbif50003_,8,10,17,33,0.0,-72653.63085177177,2.962962962962963,14.0,66.0,3,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,8,10,19,36,0.0,-72166.50673646061,3.111111111111111,26.0,58.0,7,1
pges,res/networks/insurance,insurance.xbif50003_,8,10,19,36,0.0,-71828.23021720813,2.962962962962963,16.0,64.0,7,1
phc,res/networks/insurance,insurance.xbif50003_,8,10,19,35,0.0,-71324.5187202545,3.037037037037037,20.0,62.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,8,10,23,38,0.0,-72528.4524680505,3.185185185185185,20.0,66.0,5,1
pges,res/networks/insurance,insurance.xbif50003_,8,10,23,36,0.0,-72890.46835189902,3.037037037037037,24.0,58.0,6,1
phc,res/networks/insurance,insurance.xbif50003_,8,10,23,38,0.0,-72763.17623697704,3.4814814814814814,30.0,64.0,3,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,8,10,29,43,0.0,-72407.02674558338,3.8518518518518516,36.0,68.0,4,0
pges,res/networks/insurance,insurance.xbif50003_,8,10,29,40,0.0,-72089.62008674614,3.6296296296296298,24.0,74.0,9,1
phc,res/networks/insurance,insurance.xbif50003_,8,10,29,43,0.0,-72605.55984061287,3.925925925925926,36.0,70.0,3,0
ges,res/networks/insurance,insurance.xbif50003_,0,15,-1,55,0.0,-79681.74648822666,5.111111111111111,0.0,138.0,0,0
hc,res/networks/insurance,insurance.xbif50003_,1,15,-1,33,0.0,-71644.55830083252,2.5925925925925926,12.0,58.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,1,15,2,32,0.0,-71569.7097153823,2.5185185185185186,12.0,56.0,4,0
pges,res/networks/insurance,insurance.xbif50003_,1,15,2,29,0.0,-71008.19315328145,2.2962962962962963,8.0,54.0,8,1
phc,res/networks/insurance,insurance.xbif50003_,1,15,2,32,0.0,-71569.7097153823,2.5185185185185186,12.0,56.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,1,15,3,38,0.0,-72361.12893929088,3.185185185185185,18.0,68.0,4,0
pges,res/networks/insurance,insurance.xbif50003_,1,15,3,29,0.0,-71008.19315328145,2.2962962962962963,8.0,54.0,8,1
phc,res/networks/insurance,insurance.xbif50003_,1,15,3,38,0.0,-72361.12893929088,3.185185185185185,18.0,68.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,1,15,5,37,0.0,-72252.09223291224,3.111111111111111,18.0,66.0,4,0
pges,res/networks/insurance,insurance.xbif50003_,1,15,5,29,0.0,-71008.19315328145,2.2962962962962963,8.0,54.0,8,1
phc,res/networks/insurance,insurance.xbif50003_,1,15,5,37,0.0,-72252.09223291224,3.111111111111111,18.0,66.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,1,15,7,38,0.0,-72430.66845141951,3.185185185185185,18.0,68.0,4,0
pges,res/networks/insurance,insurance.xbif50003_,1,15,7,29,0.0,-71008.19315328145,2.2962962962962963,8.0,54.0,8,1
phc,res/networks/insurance,insurance.xbif50003_,1,15,7,38,0.0,-72430.66845141951,3.185185185185185,18.0,68.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,1,15,11,35,0.0,-72313.90145326276,2.962962962962963,16.0,64.0,4,0
pges,res/networks/insurance,insurance.xbif50003_,1,15,11,29,0.0,-71008.19315328145,2.2962962962962963,8.0,54.0,8,1
phc,res/networks/insurance,insurance.xbif50003_,1,15,11,35,0.0,-72313.90145326276,2.962962962962963,16.0,64.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,1,15,13,36,0.0,-71924.72338085642,2.814814814814815,18.0,58.0,4,0
pges,res/networks/insurance,insurance.xbif50003_,1,15,13,29,0.0,-70639.6352036443,2.2962962962962963,8.0,54.0,8,1
phc,res/networks/insurance,insurance.xbif50003_,1,15,13,36,0.0,-71924.72338085642,2.814814814814815,18.0,58.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,1,15,17,37,0.0,-72496.28169795452,3.185185185185185,20.0,66.0,4,0
pges,res/networks/insurance,insurance.xbif50003_,1,15,17,29,0.0,-71008.19315328145,2.2962962962962963,8.0,54.0,8,1
phc,res/networks/insurance,insurance.xbif50003_,1,15,17,37,0.0,-72496.28169795452,3.185185185185185,20.0,66.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,1,15,19,32,0.0,-71569.7097153823,2.5185185185185186,12.0,56.0,4,0
pges,res/networks/insurance,insurance.xbif50003_,1,15,19,29,0.0,-71008.19315328145,2.2962962962962963,8.0,54.0,8,1
phc,res/networks/insurance,insurance.xbif50003_,1,15,19,32,0.0,-71569.7097153823,2.5185185185185186,12.0,56.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,1,15,23,39,0.0,-72716.79448621887,3.259259259259259,20.0,68.0,4,0
pges,res/networks/insurance,insurance.xbif50003_,1,15,23,28,0.0,-70512.80281195436,2.2962962962962963,6.0,56.0,5,1
phc,res/networks/insurance,insurance.xbif50003_,1,15,23,39,0.0,-72716.79448621887,3.259259259259259,20.0,68.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,1,15,29,33,0.0,-71860.0421481356,2.5925925925925926,14.0,56.0,4,0
pges,res/networks/insurance,insurance.xbif50003_,1,15,29,28,0.0,-71008.72474024138,2.3703703703703702,8.0,56.0,6,1
phc,res/networks/insurance,insurance.xbif50003_,1,15,29,33,0.0,-71860.0421481356,2.5925925925925926,14.0,56.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,2,15,2,33,0.0,-71524.71403895057,2.814814814814815,14.0,62.0,7,0
pges,res/networks/insurance,insurance.xbif50003_,2,15,2,30,0.0,-70342.31642722253,2.5185185185185186,6.0,62.0,10,1
phc,res/networks/insurance,insurance.xbif50003_,2,15,2,32,0.0,-70572.04309966377,2.6666666666666665,8.0,64.0,4,0
pfhcbes,res/networks/insurance,insurance.xbif50003_,2,15,3,36,0.0,-71577.6756943176,2.962962962962963,22.0,58.0,8,1
pges,res/networks/insurance,insurance.xbif50003_,2,15,3,28,0.0,-70881.3607615915,2.2962962962962963,6.0,56.0,6,1
phc,res/networks/insurance,insurance.xbif50003_,2,15,3,32,0.0,-71068.81495308032,2.5925925925925926,16.0,54.0,4,0
