algorithm, network, bbdd, threads, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, dfMM minus, Total iterations, Total time(s)
fges,water,water.xbif50009_,1,0,0,-1,92,-0.4070064713135579,-65721.12714192113,220.0,4.0,216.0,1,0.495
fges,water,water.xbif50009_,2,0,0,-1,92,-0.4070064713135579,-65721.12714192113,220.0,4.0,216.0,1,0.473
fges,water,water.xbif50009_,4,0,0,-1,92,-0.4070064713135579,-65721.12714192113,220.0,4.0,216.0,1,1.103
fges,water,water.xbif50009_,8,0,0,-1,92,-0.4070064713135579,-65721.12714192113,220.0,4.0,216.0,1,0.429
fges,water,water.xbif_,16,0,0,-1,89,-0.40651655289341515,-65835.32310477106,216.0,4.0,212.0,1,0.402
fges,water,water.xbif_,1,0,0,-1,89,-0.40651655289341515,-65835.32310477106,216.0,4.0,212.0,1,0.442
fges,water,water.xbif_,2,0,0,-1,89,-0.40651655289341515,-65835.32310477106,216.0,4.0,212.0,1,0.908
fges,water,water.xbif_,4,0,0,-1,89,-0.40651655289341515,-65835.32310477106,216.0,4.0,212.0,1,1.171
fges,water,water.xbif_,8,0,0,-1,89,-0.40651655289341515,-65835.32310477106,216.0,4.0,212.0,1,1.16
ges-tetrad,water,water.xbif50001246_,16,0,0,-1,92,-0.406505879579886,-65972.81413183775,220.0,6.0,214.0,1,0.386
ges-tetrad,water,water.xbif50001246_,1,0,0,-1,92,-0.406505879579886,-65972.81413183775,220.0,6.0,214.0,1,0.439
ges-tetrad,water,water.xbif50001246_,2,0,0,-1,92,-0.406505879579886,-65972.81413183775,220.0,6.0,214.0,1,0.829
ges-tetrad,water,water.xbif50001246_,4,0,0,-1,92,-0.406505879579886,-65972.81413183775,220.0,6.0,214.0,1,0.862
ges-tetrad,water,water.xbif50001246_,8,0,0,-1,92,-0.406505879579886,-65972.81413183775,220.0,6.0,214.0,1,0.402
ges-tetrad,water,water.xbif50001_,16,0,0,-1,90,-0.4067051239775631,-65857.52064756835,218.0,2.0,216.0,1,0.397
ges-tetrad,water,water.xbif50001_,1,0,0,-1,90,-0.4067051239775631,-65857.52064756835,218.0,2.0,216.0,1,0.527
ges-tetrad,water,water.xbif50001_,2,0,0,-1,90,-0.4067051239775631,-65857.52064756835,218.0,2.0,216.0,1,0.913
ges-tetrad,water,water.xbif50001_,4,0,0,-1,90,-0.4067051239775631,-65857.52064756835,218.0,2.0,216.0,1,1.002
ges-tetrad,water,water.xbif50001_,8,0,0,-1,90,-0.4067051239775631,-65857.52064756835,218.0,2.0,216.0,1,0.909
ges-tetrad,water,water.xbif50002_,16,0,0,-1,87,-0.4055785937054055,-65865.42490640895,212.0,4.0,208.0,1,0.409
ges-tetrad,water,water.xbif50002_,1,0,0,-1,87,-0.4055785937054055,-65865.42490640895,212.0,4.0,208.0,1,0.526
ges-tetrad,water,water.xbif50002_,2,0,0,-1,87,-0.4055785937054055,-65865.42490640895,212.0,4.0,208.0,1,0.844
ges-tetrad,water,water.xbif50002_,4,0,0,-1,87,-0.4055785937054055,-65865.42490640895,212.0,4.0,208.0,1,0.446
ges-tetrad,water,water.xbif50002_,8,0,0,-1,87,-0.4055785937054055,-65865.42490640895,212.0,4.0,208.0,1,0.511
ges-tetrad,water,water.xbif50003_,16,0,0,-1,88,-0.4055265674142609,-65951.30128335384,214.0,4.0,210.0,1,0.442
ges-tetrad,water,water.xbif50003_,1,0,0,-1,88,-0.4055265674142609,-65951.30128335384,214.0,4.0,210.0,1,0.435
ges-tetrad,water,water.xbif50003_,2,0,0,-1,88,-0.4055265674142609,-65951.30128335384,214.0,4.0,210.0,1,0.792
ges-tetrad,water,water.xbif50003_,4,0,0,-1,88,-0.4055265674142609,-65951.30128335384,214.0,4.0,210.0,1,0.461
ges-tetrad,water,water.xbif50003_,8,0,0,-1,88,-0.4055265674142609,-65951.30128335384,214.0,4.0,210.0,1,0.431
ges-tetrad,water,water.xbif50004_,16,0,0,-1,93,-0.4070283421348954,-65964.1183210416,224.0,6.0,218.0,1,0.42
ges-tetrad,water,water.xbif50004_,1,0,0,-1,93,-0.4070283421348954,-65964.1183210416,224.0,6.0,218.0,1,0.476
ges-tetrad,water,water.xbif50004_,2,0,0,-1,93,-0.4070283421348954,-65964.1183210416,224.0,6.0,218.0,1,0.494
ges-tetrad,water,water.xbif50004_,4,0,0,-1,93,-0.4070283421348954,-65964.1183210416,224.0,6.0,218.0,1,0.791
ges-tetrad,water,water.xbif50004_,8,0,0,-1,93,-0.4070283421348954,-65964.1183210416,224.0,6.0,218.0,1,0.427
ges-tetrad,water,water.xbif50005_,16,0,0,-1,90,-0.4058314205854308,-65587.88299468244,218.0,4.0,214.0,1,0.419
ges-tetrad,water,water.xbif50005_,1,0,0,-1,90,-0.4058314205854308,-65587.88299468244,218.0,4.0,214.0,1,0.453
ges-tetrad,water,water.xbif50005_,2,0,0,-1,90,-0.4058314205854308,-65587.88299468244,218.0,4.0,214.0,1,0.487
ges-tetrad,water,water.xbif50005_,4,0,0,-1,90,-0.4058314205854308,-65587.88299468244,218.0,4.0,214.0,1,0.881
ges-tetrad,water,water.xbif50005_,8,0,0,-1,90,-0.4058314205854308,-65587.88299468244,218.0,4.0,214.0,1,0.399
ges-tetrad,water,water.xbif50006_,16,0,0,-1,82,-0.4047866645755557,-65896.96554008582,202.0,4.0,198.0,1,0.417
ges-tetrad,water,water.xbif50006_,1,0,0,-1,82,-0.4047866645755557,-65896.96554008582,202.0,4.0,198.0,1,0.554
ges-tetrad,water,water.xbif50006_,2,0,0,-1,82,-0.4047866645755557,-65896.96554008582,202.0,4.0,198.0,1,0.5
ges-tetrad,water,water.xbif50006_,4,0,0,-1,82,-0.4047866645755557,-65896.96554008582,202.0,4.0,198.0,1,0.864
ges-tetrad,water,water.xbif50006_,8,0,0,-1,82,-0.4047866645755557,-65896.96554008582,202.0,4.0,198.0,1,0.502
ges-tetrad,water,water.xbif50007_,16,0,0,-1,93,-0.4055570469799804,-66082.9783089068,224.0,8.0,216.0,1,0.426
ges-tetrad,water,water.xbif50007_,1,0,0,-1,93,-0.4055570469799804,-66082.9783089068,224.0,8.0,216.0,1,0.579
ges-tetrad,water,water.xbif50007_,2,0,0,-1,93,-0.4055570469799804,-66082.9783089068,224.0,8.0,216.0,1,0.643
ges-tetrad,water,water.xbif50007_,4,0,0,-1,93,-0.4055570469799804,-66082.9783089068,224.0,8.0,216.0,1,0.785
ges-tetrad,water,water.xbif50007_,8,0,0,-1,93,-0.4055570469799804,-66082.9783089068,224.0,8.0,216.0,1,0.411
ges-tetrad,water,water.xbif50008_,16,0,0,-1,95,-0.40689467116508227,-65895.26563606155,228.0,8.0,220.0,1,0.467
ges-tetrad,water,water.xbif50008_,1,0,0,-1,95,-0.40689467116508227,-65895.26563606155,228.0,8.0,220.0,1,0.584
ges-tetrad,water,water.xbif50008_,2,0,0,-1,95,-0.40689467116508227,-65895.26563606155,228.0,8.0,220.0,1,1.268
ges-tetrad,water,water.xbif50008_,4,0,0,-1,95,-0.40689467116508227,-65895.26563606155,228.0,8.0,220.0,1,1.201
ges-tetrad,water,water.xbif50008_,8,0,0,-1,95,-0.40689467116508227,-65895.26563606155,228.0,8.0,220.0,1,0.473
ges-tetrad,water,water.xbif50009_,16,0,0,-1,92,-0.4070064713135579,-65721.12714192113,220.0,4.0,216.0,1,0.414
ges-tetrad,water,water.xbif50009_,1,0,0,-1,92,-0.4070064713135579,-65721.12714192113,220.0,4.0,216.0,1,0.444
ges-tetrad,water,water.xbif50009_,2,0,0,-1,92,-0.4070064713135579,-65721.12714192113,220.0,4.0,216.0,1,0.455
ges-tetrad,water,water.xbif50009_,4,0,0,-1,92,-0.4070064713135579,-65721.12714192113,220.0,4.0,216.0,1,0.952
ges-tetrad,water,water.xbif50009_,8,0,0,-1,92,-0.4070064713135579,-65721.12714192113,220.0,4.0,216.0,1,0.423
ges-tetrad,water,water.xbif_,16,0,0,-1,89,-0.40651655289341515,-65835.32310477106,216.0,4.0,212.0,1,0.417
ges-tetrad,water,water.xbif_,1,0,0,-1,89,-0.40651655289341515,-65835.32310477106,216.0,4.0,212.0,1,0.476
ges-tetrad,water,water.xbif_,2,0,0,-1,89,-0.40651655289341515,-65835.32310477106,216.0,4.0,212.0,1,0.885
ges-tetrad,water,water.xbif_,4,0,0,-1,89,-0.40651655289341515,-65835.32310477106,216.0,4.0,212.0,1,1.124
ges-tetrad,water,water.xbif_,8,0,0,-1,89,-0.40651655289341515,-65835.32310477106,216.0,4.0,212.0,1,0.796
fges-faithfulness,win95pts,win95pts.xbif50001246_,16,0,0,-1,90,-0.11851102601696353,-47388.63164080151,220.0,116.0,104.0,1,2.501
fges-faithfulness,win95pts,win95pts.xbif50001246_,1,0,0,-1,90,-0.11851102601696353,-47388.63164080151,220.0,116.0,104.0,1,2.466
fges-faithfulness,win95pts,win95pts.xbif50001246_,2,0,0,-1,90,-0.11851102601696353,-47388.63164080151,220.0,116.0,104.0,1,3.741
fges-faithfulness,win95pts,win95pts.xbif50001246_,4,0,0,-1,90,-0.11851102601696353,-47388.63164080151,220.0,116.0,104.0,1,4.845
fges-faithfulness,win95pts,win95pts.xbif50001246_,8,0,0,-1,90,-0.11851102601696353,-47388.63164080151,220.0,116.0,104.0,1,2.499
fges-faithfulness,win95pts,win95pts.xbif50001_,16,0,0,-1,63,-0.11861204880162272,-46835.002439430194,160.0,82.0,78.0,1,2.298
fges-faithfulness,win95pts,win95pts.xbif50001_,1,0,0,-1,63,-0.11861204880162272,-46835.002439430194,160.0,82.0,78.0,1,2.524
fges-faithfulness,win95pts,win95pts.xbif50001_,2,0,0,-1,63,-0.11861204880162272,-46835.002439430194,160.0,82.0,78.0,1,2.638
fges-faithfulness,win95pts,win95pts.xbif50001_,4,0,0,-1,63,-0.11861204880162272,-46835.002439430194,160.0,82.0,78.0,1,4.773
fges-faithfulness,win95pts,win95pts.xbif50001_,8,0,0,-1,63,-0.11861204880162272,-46835.002439430194,160.0,82.0,78.0,1,2.674
fges-faithfulness,win95pts,win95pts.xbif50002_,16,0,0,-1,58,-0.11806096601809431,-47489.68912981453,150.0,92.0,58.0,1,2.437
fges-faithfulness,win95pts,win95pts.xbif50002_,1,0,0,-1,58,-0.11806096601809431,-47489.68912981453,150.0,92.0,58.0,1,4.305
fges-faithfulness,win95pts,win95pts.xbif50002_,2,0,0,-1,58,-0.11806096601809431,-47489.68912981453,150.0,92.0,58.0,1,2.684
fges-faithfulness,win95pts,win95pts.xbif50002_,4,0,0,-1,58,-0.11806096601809431,-47489.68912981453,150.0,92.0,58.0,1,4.154
fges-faithfulness,win95pts,win95pts.xbif50002_,8,0,0,-1,58,-0.11806096601809431,-47489.68912981453,150.0,92.0,58.0,1,3.18
fges-faithfulness,win95pts,win95pts.xbif50003_,16,0,0,-1,68,-0.11864336822203876,-46480.01007443533,166.0,78.0,88.0,1,2.301
fges-faithfulness,win95pts,win95pts.xbif50003_,1,0,0,-1,68,-0.11864336822203876,-46480.01007443533,166.0,78.0,88.0,1,2.735
fges-faithfulness,win95pts,win95pts.xbif50003_,2,0,0,-1,68,-0.11864336822203876,-46480.01007443533,166.0,78.0,88.0,1,2.687
fges-faithfulness,win95pts,win95pts.xbif50003_,4,0,0,-1,68,-0.11864336822203876,-46480.01007443533,166.0,78.0,88.0,1,2.35
fges-faithfulness,win95pts,win95pts.xbif50003_,8,0,0,-1,68,-0.11864336822203876,-46480.01007443533,166.0,78.0,88.0,1,2.657
fges-faithfulness,win95pts,win95pts.xbif50004_,16,0,0,-1,64,-0.11832993794921326,-47001.20638045641,166.0,98.0,68.0,1,2.42
fges-faithfulness,win95pts,win95pts.xbif50004_,1,0,0,-1,64,-0.11832993794921326,-47001.20638045641,166.0,98.0,68.0,1,3.403
fges-faithfulness,win95pts,win95pts.xbif50004_,2,0,0,-1,64,-0.11832993794921326,-47001.20638045641,166.0,98.0,68.0,1,2.863
fges-faithfulness,win95pts,win95pts.xbif50004_,4,0,0,-1,64,-0.11832993794921326,-47001.20638045641,166.0,98.0,68.0,1,4.165
fges-faithfulness,win95pts,win95pts.xbif50004_,8,0,0,-1,64,-0.11832993794921326,-47001.20638045641,166.0,98.0,68.0,1,2.529
fges-faithfulness,win95pts,win95pts.xbif50005_,16,0,0,-1,58,-0.11837126590280359,-47610.39739257587,134.0,66.0,68.0,1,2.344
fges-faithfulness,win95pts,win95pts.xbif50005_,1,0,0,-1,58,-0.11837126590280359,-47610.39739257587,134.0,66.0,68.0,1,3.188
fges-faithfulness,win95pts,win95pts.xbif50005_,2,0,0,-1,58,-0.11837126590280359,-47610.39739257587,134.0,66.0,68.0,1,3.845
fges-faithfulness,win95pts,win95pts.xbif50005_,4,0,0,-1,58,-0.11837126590280359,-47610.39739257587,134.0,66.0,68.0,1,4.789
fges-faithfulness,win95pts,win95pts.xbif50005_,8,0,0,-1,58,-0.11837126590280359,-47610.39739257587,134.0,66.0,68.0,1,2.625
fges-faithfulness,win95pts,win95pts.xbif50006_,16,0,0,-1,80,0.0,-47370.2131181001,188.0,88.0,100.0,1,2.285
fges-faithfulness,win95pts,win95pts.xbif50006_,1,0,0,-1,80,0.0,-47370.2131181001,188.0,88.0,100.0,1,2.935
fges-faithfulness,win95pts,win95pts.xbif50006_,2,0,0,-1,80,0.0,-47370.2131181001,188.0,88.0,100.0,1,2.853
fges-faithfulness,win95pts,win95pts.xbif50006_,4,0,0,-1,80,0.0,-47370.2131181001,188.0,88.0,100.0,1,4.257
fges-faithfulness,win95pts,win95pts.xbif50006_,8,0,0,-1,80,0.0,-47370.2131181001,188.0,88.0,100.0,1,2.132
fges-faithfulness,win95pts,win95pts.xbif50007_,16,0,0,-1,79,-0.11846892562501768,-47301.8729242933,182.0,100.0,82.0,1,2.333
fges-faithfulness,win95pts,win95pts.xbif50007_,1,0,0,-1,79,-0.11846892562501768,-47301.8729242933,182.0,100.0,82.0,1,2.977
fges-faithfulness,win95pts,win95pts.xbif50007_,2,0,0,-1,79,-0.11846892562501768,-47301.8729242933,182.0,100.0,82.0,1,2.791
fges-faithfulness,win95pts,win95pts.xbif50007_,4,0,0,-1,79,-0.11846892562501768,-47301.8729242933,182.0,100.0,82.0,1,4.413
fges-faithfulness,win95pts,win95pts.xbif50007_,8,0,0,-1,79,-0.11846892562501768,-47301.8729242933,182.0,100.0,82.0,1,2.572
fges-faithfulness,win95pts,win95pts.xbif50008_,16,0,0,-1,65,-0.11805998387556536,-47170.828580039706,170.0,96.0,74.0,1,2.232
fges-faithfulness,win95pts,win95pts.xbif50008_,1,0,0,-1,65,-0.11805998387556536,-47170.828580039706,170.0,96.0,74.0,1,2.354
fges-faithfulness,win95pts,win95pts.xbif50008_,2,0,0,-1,65,-0.11805998387556536,-47170.828580039706,170.0,96.0,74.0,1,2.6
fges-faithfulness,win95pts,win95pts.xbif50008_,4,0,0,-1,65,-0.11805998387556536,-47170.828580039706,170.0,96.0,74.0,1,5.039
fges-faithfulness,win95pts,win95pts.xbif50008_,8,0,0,-1,65,-0.11805998387556536,-47170.828580039706,170.0,96.0,74.0,1,2.283
fges-faithfulness,win95pts,win95pts.xbif50009_,16,0,0,-1,71,-0.11827017135926102,-47364.39074055612,190.0,100.0,90.0,1,2.37
fges-faithfulness,win95pts,win95pts.xbif50009_,1,0,0,-1,71,-0.11827017135926102,-47364.39074055612,190.0,100.0,90.0,1,3.387
fges-faithfulness,win95pts,win95pts.xbif50009_,2,0,0,-1,71,-0.11827017135926102,-47364.39074055612,190.0,100.0,90.0,1,2.356
fges-faithfulness,win95pts,win95pts.xbif50009_,4,0,0,-1,71,-0.11827017135926102,-47364.39074055612,190.0,100.0,90.0,1,6.234
fges-faithfulness,win95pts,win95pts.xbif50009_,8,0,0,-1,71,-0.11827017135926102,-47364.39074055612,190.0,100.0,90.0,1,2.459
fges-faithfulness,win95pts,win95pts.xbif_,16,0,0,-1,66,-0.11819934156216227,-47188.58408191003,180.0,100.0,80.0,1,2.426
fges-faithfulness,win95pts,win95pts.xbif_,1,0,0,-1,66,-0.11819934156216227,-47188.58408191003,180.0,100.0,80.0,1,3.282
fges-faithfulness,win95pts,win95pts.xbif_,2,0,0,-1,66,-0.11819934156216227,-47188.58408191003,180.0,100.0,80.0,1,2.757
fges-faithfulness,win95pts,win95pts.xbif_,4,0,0,-1,66,-0.11819934156216227,-47188.58408191003,180.0,100.0,80.0,1,3.648
fges-faithfulness,win95pts,win95pts.xbif_,8,0,0,-1,66,-0.11819934156216227,-47188.58408191003,180.0,100.0,80.0,1,2.466
fges,win95pts,win95pts.xbif50001246_,16,0,0,-1,109,-0.12106862809253348,-48219.5244492612,240.0,88.0,152.0,1,1.365
fges,win95pts,win95pts.xbif50001246_,1,0,0,-1,109,-0.12106862809253348,-48219.5244492612,240.0,88.0,152.0,1,1.711
fges,win95pts,win95pts.xbif50001246_,2,0,0,-1,109,-0.12106862809253348,-48219.5244492612,240.0,88.0,152.0,1,1.659
fges,win95pts,win95pts.xbif50001246_,4,0,0,-1,109,-0.12106862809253348,-48219.5244492612,240.0,88.0,152.0,1,1.442
fges,win95pts,win95pts.xbif50001246_,8,0,0,-1,109,-0.12106862809253348,-48219.5244492612,240.0,88.0,152.0,1,2.443
fges,win95pts,win95pts.xbif50001_,16,0,0,-1,84,-0.12097993729848758,-47542.59524413881,194.0,62.0,132.0,1,1.359
fges,win95pts,win95pts.xbif50001_,1,0,0,-1,84,-0.12097993729848758,-47542.59524413881,194.0,62.0,132.0,1,2.115
fges,win95pts,win95pts.xbif50001_,2,0,0,-1,84,-0.12097993729848758,-47542.59524413881,194.0,62.0,132.0,1,3.732
fges,win95pts,win95pts.xbif50001_,4,0,0,-1,84,-0.12097993729848758,-47542.59524413881,194.0,62.0,132.0,1,3.501
fges,win95pts,win95pts.xbif50001_,8,0,0,-1,84,-0.12097993729848758,-47542.59524413881,194.0,62.0,132.0,1,1.434
fges,win95pts,win95pts.xbif50002_,16,0,0,-1,72,-0.11964585682404459,-48030.17170498487,172.0,80.0,92.0,1,1.606
fges,win95pts,win95pts.xbif50002_,1,0,0,-1,72,-0.11964585682404459,-48030.17170498487,172.0,80.0,92.0,1,3.131
fges,win95pts,win95pts.xbif50002_,2,0,0,-1,72,-0.11964585682404459,-48030.17170498487,172.0,80.0,92.0,1,1.78
fges,win95pts,win95pts.xbif50002_,4,0,0,-1,72,-0.11964585682404459,-48030.17170498487,172.0,80.0,92.0,1,2.816
fges,win95pts,win95pts.xbif50002_,8,0,0,-1,72,-0.11964585682404459,-48030.17170498487,172.0,80.0,92.0,1,1.592
fges,win95pts,win95pts.xbif50003_,16,0,0,-1,87,-0.12105587978350324,-47158.9426110436,198.0,58.0,140.0,1,1.446
fges,win95pts,win95pts.xbif50003_,1,0,0,-1,87,-0.12105587978350324,-47158.9426110436,198.0,58.0,140.0,1,1.634
fges,win95pts,win95pts.xbif50003_,2,0,0,-1,87,-0.12105587978350324,-47158.9426110436,198.0,58.0,140.0,1,3.686
fges,win95pts,win95pts.xbif50003_,4,0,0,-1,87,-0.12105587978350324,-47158.9426110436,198.0,58.0,140.0,1,3.475
fges,win95pts,win95pts.xbif50003_,8,0,0,-1,87,-0.12105587978350324,-47158.9426110436,198.0,58.0,140.0,1,1.45
fges,win95pts,win95pts.xbif50004_,16,0,0,-1,82,-0.12058486654850442,-47771.76333681933,198.0,78.0,120.0,1,1.561
fges,win95pts,win95pts.xbif50004_,1,0,0,-1,82,-0.12058486654850442,-47771.76333681933,198.0,78.0,120.0,1,2.286
fges,win95pts,win95pts.xbif50004_,2,0,0,-1,82,-0.12058486654850442,-47771.76333681933,198.0,78.0,120.0,1,3.207
fges,win95pts,win95pts.xbif50004_,4,0,0,-1,82,-0.12058486654850442,-47771.76333681933,198.0,78.0,120.0,1,4.551
fges,win95pts,win95pts.xbif50004_,8,0,0,-1,82,-0.12058486654850442,-47771.76333681933,198.0,78.0,120.0,1,2.37
fges,win95pts,win95pts.xbif50005_,16,0,0,-1,69,-0.12035449070574718,-48314.71423665802,156.0,46.0,110.0,1,1.303
fges,win95pts,win95pts.xbif50005_,1,0,0,-1,69,-0.12035449070574718,-48314.71423665802,156.0,46.0,110.0,1,1.806
fges,win95pts,win95pts.xbif50005_,2,0,0,-1,69,-0.12035449070574718,-48314.71423665802,156.0,46.0,110.0,1,1.721
fges,win95pts,win95pts.xbif50005_,4,0,0,-1,69,-0.12035449070574718,-48314.71423665802,156.0,46.0,110.0,1,1.449
fges,win95pts,win95pts.xbif50005_,8,0,0,-1,69,-0.12035449070574718,-48314.71423665802,156.0,46.0,110.0,1,1.346
fges,win95pts,win95pts.xbif50006_,16,0,0,-1,99,0.0,-48223.247464585664,214.0,64.0,150.0,1,1.401
fges,win95pts,win95pts.xbif50006_,1,0,0,-1,99,0.0,-48223.247464585664,214.0,64.0,150.0,1,2.142
fges,win95pts,win95pts.xbif50006_,2,0,0,-1,99,0.0,-48223.247464585664,214.0,64.0,150.0,1,2.046
fges,win95pts,win95pts.xbif50006_,4,0,0,-1,99,0.0,-48223.247464585664,214.0,64.0,150.0,1,1.485
fges,win95pts,win95pts.xbif50006_,8,0,0,-1,99,0.0,-48223.247464585664,214.0,64.0,150.0,1,1.581
fges,win95pts,win95pts.xbif50007_,16,0,0,-1,99,-0.12078001423054036,-48020.470364830144,214.0,74.0,140.0,1,1.49
fges,win95pts,win95pts.xbif50007_,1,0,0,-1,99,-0.12078001423054036,-48020.470364830144,214.0,74.0,140.0,1,2.218
fges,win95pts,win95pts.xbif50007_,2,0,0,-1,99,-0.12078001423054036,-48020.470364830144,214.0,74.0,140.0,1,1.605
fges,win95pts,win95pts.xbif50007_,4,0,0,-1,99,-0.12078001423054036,-48020.470364830144,214.0,74.0,140.0,1,1.476
fges,win95pts,win95pts.xbif50007_,8,0,0,-1,99,-0.12078001423054036,-48020.470364830144,214.0,74.0,140.0,1,1.442
fges,win95pts,win95pts.xbif50008_,16,0,0,-1,83,-0.12058221456195174,-47900.078022845504,194.0,68.0,126.0,1,1.366
fges,win95pts,win95pts.xbif50008_,1,0,0,-1,83,-0.12058221456195174,-47900.078022845504,194.0,68.0,126.0,1,2.047
fges,win95pts,win95pts.xbif50008_,2,0,0,-1,83,-0.12058221456195174,-47900.078022845504,194.0,68.0,126.0,1,2.576
fges,win95pts,win95pts.xbif50008_,4,0,0,-1,83,-0.12058221456195174,-47900.078022845504,194.0,68.0,126.0,1,3.103
fges,win95pts,win95pts.xbif50008_,8,0,0,-1,83,-0.12058221456195174,-47900.078022845504,194.0,68.0,126.0,1,1.331
fges,win95pts,win95pts.xbif50009_,16,0,0,-1,93,-0.12081694511915322,-48122.55572275943,214.0,72.0,142.0,1,1.37
fges,win95pts,win95pts.xbif50009_,1,0,0,-1,93,-0.12081694511915322,-48122.55572275943,214.0,72.0,142.0,1,1.967
fges,win95pts,win95pts.xbif50009_,2,0,0,-1,93,-0.12081694511915322,-48122.55572275943,214.0,72.0,142.0,1,1.533
fges,win95pts,win95pts.xbif50009_,4,0,0,-1,93,-0.12081694511915322,-48122.55572275943,214.0,72.0,142.0,1,1.982
fges,win95pts,win95pts.xbif50009_,8,0,0,-1,93,-0.12081694511915322,-48122.55572275943,214.0,72.0,142.0,1,1.645
fges,win95pts,win95pts.xbif_,16,0,0,-1,82,-0.12077392867283777,-48032.86452988953,196.0,68.0,128.0,1,1.424
fges,win95pts,win95pts.xbif_,1,0,0,-1,82,-0.12077392867283777,-48032.86452988953,196.0,68.0,128.0,1,1.904
fges,win95pts,win95pts.xbif_,2,0,0,-1,82,-0.12077392867283777,-48032.86452988953,196.0,68.0,128.0,1,1.589
fges,win95pts,win95pts.xbif_,4,0,0,-1,82,-0.12077392867283777,-48032.86452988953,196.0,68.0,128.0,1,3.881
fges,win95pts,win95pts.xbif_,8,0,0,-1,82,-0.12077392867283777,-48032.86452988953,196.0,68.0,128.0,1,1.664
ges-tetrad,win95pts,win95pts.xbif50001246_,16,0,0,-1,109,-0.12106862809253348,-48219.5244492612,240.0,88.0,152.0,1,1.407
ges-tetrad,win95pts,win95pts.xbif50001246_,1,0,0,-1,109,-0.12106862809253348,-48219.5244492612,240.0,88.0,152.0,1,1.693
ges-tetrad,win95pts,win95pts.xbif50001246_,2,0,0,-1,109,-0.12106862809253348,-48219.5244492612,240.0,88.0,152.0,1,1.509
ges-tetrad,win95pts,win95pts.xbif50001246_,4,0,0,-1,109,-0.12106862809253348,-48219.5244492612,240.0,88.0,152.0,1,3.1
ges-tetrad,win95pts,win95pts.xbif50001246_,8,0,0,-1,109,-0.12106862809253348,-48219.5244492612,240.0,88.0,152.0,1,1.343
ges-tetrad,win95pts,win95pts.xbif50001_,16,0,0,-1,84,-0.12097993729848758,-47542.59524413881,194.0,62.0,132.0,1,1.376
ges-tetrad,win95pts,win95pts.xbif50001_,1,0,0,-1,84,-0.12097993729848758,-47542.59524413881,194.0,62.0,132.0,1,2.279
ges-tetrad,win95pts,win95pts.xbif50001_,2,0,0,-1,84,-0.12097993729848758,-47542.59524413881,194.0,62.0,132.0,1,3.104
ges-tetrad,win95pts,win95pts.xbif50001_,4,0,0,-1,84,-0.12097993729848758,-47542.59524413881,194.0,62.0,132.0,1,3.614
ges-tetrad,win95pts,win95pts.xbif50001_,8,0,0,-1,84,-0.12097993729848758,-47542.59524413881,194.0,62.0,132.0,1,1.415
ges-tetrad,win95pts,win95pts.xbif50002_,16,0,0,-1,72,-0.11964585682404459,-48030.17170498487,172.0,80.0,92.0,1,1.51
ges-tetrad,win95pts,win95pts.xbif50002_,1,0,0,-1,72,-0.11964585682404459,-48030.17170498487,172.0,80.0,92.0,1,1.721
ges-tetrad,win95pts,win95pts.xbif50002_,2,0,0,-1,72,-0.11964585682404459,-48030.17170498487,172.0,80.0,92.0,1,1.826
ges-tetrad,win95pts,win95pts.xbif50002_,4,0,0,-1,72,-0.11964585682404459,-48030.17170498487,172.0,80.0,92.0,1,3.154
ges-tetrad,win95pts,win95pts.xbif50002_,8,0,0,-1,72,-0.11964585682404459,-48030.17170498487,172.0,80.0,92.0,1,1.611
ges-tetrad,win95pts,win95pts.xbif50003_,16,0,0,-1,87,-0.12105587978350324,-47158.9426110436,198.0,58.0,140.0,1,1.446
ges-tetrad,win95pts,win95pts.xbif50003_,1,0,0,-1,87,-0.12105587978350324,-47158.9426110436,198.0,58.0,140.0,1,2.005
ges-tetrad,win95pts,win95pts.xbif50003_,2,0,0,-1,87,-0.12105587978350324,-47158.9426110436,198.0,58.0,140.0,1,1.574
ges-tetrad,win95pts,win95pts.xbif50003_,4,0,0,-1,87,-0.12105587978350324,-47158.9426110436,198.0,58.0,140.0,1,3.24
ges-tetrad,win95pts,win95pts.xbif50003_,8,0,0,-1,87,-0.12105587978350324,-47158.9426110436,198.0,58.0,140.0,1,1.416
ges-tetrad,win95pts,win95pts.xbif50004_,16,0,0,-1,82,-0.12058486654850442,-47771.76333681933,198.0,78.0,120.0,1,1.501
ges-tetrad,win95pts,win95pts.xbif50004_,1,0,0,-1,82,-0.12058486654850442,-47771.76333681933,198.0,78.0,120.0,1,1.605
ges-tetrad,win95pts,win95pts.xbif50004_,2,0,0,-1,82,-0.12058486654850442,-47771.76333681933,198.0,78.0,120.0,1,1.851
ges-tetrad,win95pts,win95pts.xbif50004_,4,0,0,-1,82,-0.12058486654850442,-47771.76333681933,198.0,78.0,120.0,1,1.491
