algorithm, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,5,7,42,-1.1019469155536232,-259044.89487431807,1.5357142857142858,14.0,72.0,11,17
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,5,11,39,-1.1319157022310602,-258837.79645861502,1.4285714285714286,10.0,70.0,12,18
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,5,13,44,-1.0669271593554088,-259007.3246317421,1.6071428571428572,16.0,74.0,11,13
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,5,17,44,-1.085181568156876,-259041.8303424098,1.5714285714285714,18.0,70.0,12,16
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,5,19,41,-1.0409634739970475,-258886.085104145,1.5,12.0,72.0,11,14
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,5,2,50,-1.035946716454956,-259144.11034272777,1.8214285714285714,22.0,80.0,10,7
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,5,23,51,-1.0993336331059953,-258974.6469975302,1.8571428571428572,22.0,82.0,13,18
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,5,29,58,-1.1356372536155104,-258992.53265115112,2.142857142857143,30.0,90.0,10,14
hc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,1,5,-1,45,-0.8851479158987805,-258990.80412513236,1.6428571428571428,18.0,74.0,14,12
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,5,3,45,-0.9621061099864667,-259330.80084712734,1.6428571428571428,22.0,70.0,11,8
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,5,5,61,-1.1195994703718954,-259348.27713462745,2.2142857142857144,34.0,90.0,10,8
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,5,7,47,-1.1408883764771154,-259063.21223289988,1.7142857142857142,18.0,78.0,11,7
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,5,11,51,-1.0710622092193243,-259377.9601359033,1.8928571428571428,26.0,80.0,11,8
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,5,13,48,-0.9632039582732045,-259276.53418242335,1.75,22.0,76.0,11,8
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,5,17,50,-1.0119600582847474,-259186.50907640744,1.8214285714285714,22.0,80.0,11,8
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,5,19,48,-1.0907046852781936,-259474.95643055585,1.7142857142857142,18.0,78.0,9,7
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,5,23,44,-1.1177335744629,-259624.11999582703,1.6071428571428572,18.0,72.0,12,8
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,5,29,53,-1.009648755053537,-259591.70827709866,1.9642857142857142,32.0,78.0,10,7
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,5,2,57,-1.0533592922372537,-259882.57244793914,2.107142857142857,36.0,82.0,10,8
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,5,3,48,-1.079089803736856,-259189.28375125647,1.75,18.0,80.0,10,7
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,5,5,56,-1.1180386371897428,-259446.8984449508,2.0357142857142856,26.0,88.0,12,10
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,5,7,50,-1.1098991416921777,-259224.03142256194,1.8214285714285714,24.0,78.0,12,11
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,5,11,47,-0.9903171296168897,-259261.4716084281,1.7142857142857142,18.0,78.0,12,9
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,5,13,55,-1.083503514694111,-259023.94909477737,2.0,28.0,84.0,10,8
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,5,17,48,-1.094853920366444,-259143.07936162566,1.75,22.0,76.0,10,9
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,5,19,47,-1.1111634318685135,-259474.19215025802,1.6785714285714286,16.0,78.0,11,9
ges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,0,10,-1,89,-1.0622993902195301,-301107.01020277815,3.3214285714285716,0.0,186.0,0,2
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,5,29,52,-1.093358288093076,-259411.51739132765,1.8571428571428572,24.0,80.0,10,7
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,5,23,56,-1.102581077625845,-259398.70301877774,2.0,30.0,82.0,11,11
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,2,56,-1.0663514768290268,-259223.33954530483,2.0714285714285716,28.0,88.0,9,12
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,3,47,-1.086152898763888,-258985.41630605079,1.7142857142857142,20.0,76.0,8,14
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,7,53,-1.1381914313246957,-259104.15019309783,1.9642857142857142,28.0,82.0,11,17
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,5,44,-1.126392089074488,-259049.32339993867,1.6071428571428572,16.0,74.0,8,18
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,11,46,-1.0255534318289723,-258903.25444813745,1.6785714285714286,20.0,74.0,7,13
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,13,50,-0.968609312055853,-258936.42207813085,1.8571428571428572,22.0,82.0,7,16
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,19,47,-1.0944056593015221,-259121.11456132962,1.7142857142857142,20.0,76.0,11,16
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,2,49,-1.1074463606316116,-260472.8020894149,1.8571428571428572,26.0,78.0,7,8
hc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,1,10,-1,45,-0.8851479158987805,-258990.80412513236,1.6428571428571428,18.0,74.0,8,12
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,23,52,-1.0841120003503406,-259299.4911728689,1.8571428571428572,24.0,80.0,8,16
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,29,46,-1.1039269166667913,-259136.99375512052,1.6428571428571428,18.0,74.0,7,17
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,17,49,-1.0812391888207018,-258986.92238600078,1.7857142857142858,22.0,78.0,9,29
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,3,46,-1.0836934369414515,-259782.7987736682,1.7142857142857142,22.0,74.0,7,8
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,5,53,-1.074585955812366,-260521.00833298455,2.0,34.0,78.0,7,8
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,11,39,-1.1094465590418117,-259308.33908387064,1.4285714285714286,10.0,70.0,6,7
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,7,42,-1.1174958481978563,-259302.65704192582,1.5,14.0,70.0,6,9
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,13,53,-1.0657931083632837,-259373.13898081618,1.9642857142857142,26.0,84.0,6,7
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,17,51,-1.0778406607970894,-260092.6157745954,1.8571428571428572,28.0,76.0,7,7
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,19,46,-1.0790398493123068,-259610.14133373264,1.7142857142857142,26.0,70.0,6,6
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,23,42,-1.049051803849401,-259381.6337508577,1.5,16.0,68.0,7,8
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,29,48,-1.1678514141190401,-259999.6927720633,1.8571428571428572,30.0,74.0,7,9
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,3,47,-1.0553482650643218,-259434.61603969126,1.6785714285714286,20.0,74.0,11,10
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,2,54,-1.0943249050832742,-260284.43812661973,2.142857142857143,40.0,80.0,8,11
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,5,55,-1.0604912894435377,-259298.9814836546,1.9642857142857142,30.0,80.0,10,11
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,11,50,-1.0642756911781812,-259982.42313603818,1.8214285714285714,26.0,76.0,9,10
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,13,51,-1.0235179380535608,-259359.4887499893,1.8571428571428572,22.0,82.0,8,9
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,7,51,-1.0850629867648474,-259080.6023326483,1.8571428571428572,26.0,78.0,9,15
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,19,49,-1.0540962315767142,-259336.8368767073,1.75,22.0,76.0,7,9
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,17,45,-1.1461528665404488,-259887.2206953424,1.6428571428571428,22.0,70.0,12,11
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,23,41,-1.0794552344290826,-259554.98277189815,1.4642857142857142,14.0,68.0,9,10
ges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,0,15,-1,84,-1.0249130870610732,-291894.13525300875,3.142857142857143,0.0,176.0,0,3
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,10,29,47,-1.0848511674878332,-259596.2591784117,1.7142857142857142,24.0,72.0,9,12
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,3,48,-1.0648269878535532,-259487.79444569384,1.8214285714285714,24.0,78.0,8,14
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,7,46,-1.0983975492037186,-259185.0662548526,1.6785714285714286,18.0,76.0,6,12
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,11,57,-1.1044476469023976,-259051.82516192968,2.0357142857142856,30.0,84.0,8,16
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,5,39,-1.0944428779566338,-259100.6325420392,1.4285714285714286,10.0,70.0,5,22
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,2,51,-1.0655484027565494,-259215.49285554668,1.8214285714285714,24.0,78.0,11,30
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,13,40,-0.9590048129056502,-259556.9878485087,1.5,16.0,68.0,9,14
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,17,55,-1.0694865684845913,-259130.90125215528,2.0,28.0,84.0,6,13
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,19,49,-1.0770848212875563,-258961.1426268728,1.8571428571428572,24.0,80.0,10,17
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,2,51,-1.0357789104240445,-259985.24405531253,1.8571428571428572,28.0,76.0,5,7
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,29,46,-1.0818518760683637,-259201.69188288177,1.6428571428571428,20.0,72.0,10,15
hc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,1,15,-1,45,-0.8851479158987805,-258990.80412513236,1.6428571428571428,18.0,74.0,6,12
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,3,49,-1.0282906375490934,-259787.7597041851,1.8214285714285714,24.0,78.0,6,7
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,23,52,-1.0628217842812988,-259377.25265555503,1.9285714285714286,28.0,80.0,8,20
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,5,61,-1.065840433761757,-262734.10137934604,2.357142857142857,48.0,84.0,6,8
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,7,47,-1.043509285628893,-259676.8266648802,1.7142857142857142,22.0,74.0,5,7
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,11,57,-1.0270623123351126,-259912.9493256166,2.1785714285714284,36.0,86.0,5,8
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,13,49,-1.0369039539295386,-259486.53810129547,1.8214285714285714,24.0,78.0,6,8
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,17,49,-1.0778921500175431,-259430.02921772518,1.7857142857142858,24.0,76.0,6,7
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,19,51,-1.0513182411706377,-260128.05233763182,1.9285714285714286,30.0,78.0,5,9
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,23,39,-1.0106478008343034,-259584.14623790956,1.3928571428571428,12.0,66.0,5,7
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,29,50,-1.115858301519764,-260461.56413418002,1.9642857142857142,36.0,74.0,6,8
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,3,53,-1.0777235716844962,-259866.78437141218,1.9642857142857142,30.0,80.0,10,10
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,2,53,-1.1934371816103195,-259674.4876620254,2.0,32.0,80.0,8,11
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,7,44,-1.0401126070132418,-259587.88547223507,1.6428571428571428,20.0,72.0,9,10
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,5,58,-1.0841825931630709,-262105.61703017747,2.142857142857143,40.0,80.0,9,17
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,11,59,-0.9312397202973729,-260664.25088456974,2.2142857142857144,42.0,82.0,12,11
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,13,48,-1.0504406492733918,-259240.40680180173,1.75,22.0,76.0,10,12
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,17,49,-1.0920850820058985,-259504.77781063973,1.8571428571428572,22.0,82.0,8,9
ges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,0,5,-1,94,-1.1097743258631736,-313815.84376761666,3.5,0.0,196.0,0,1
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,19,51,-1.0546929125419917,-259596.66860549807,1.8928571428571428,24.0,82.0,14,14
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,23,47,-1.0808268605747142,-259914.13772324275,1.75,24.0,74.0,10,12
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,2,57,-1.0271011707187991,-261235.04553037227,2.107142857142857,34.0,84.0,7,8
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,2,15,29,48,-1.064503723110342,-259709.62743240438,1.7142857142857142,22.0,74.0,16,17
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,5,46,-1.0948919560144843,-259434.73340295017,1.6785714285714286,22.0,72.0,8,10
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,3,48,-1.0660416142075282,-258924.69544143352,1.75,20.0,78.0,9,13
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,7,46,-1.1035406074134293,-259370.81048813686,1.6785714285714286,20.0,74.0,8,10
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,11,47,-1.08777934086435,-259710.08694934435,1.6785714285714286,18.0,76.0,8,11
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,13,57,-1.0627075016491798,-258946.43417464307,2.107142857142857,30.0,88.0,9,11
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,17,52,-1.092196293289202,-258866.33399730417,1.9285714285714286,26.0,82.0,8,9
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,19,41,-1.1446217075103087,-258919.35556714667,1.4642857142857142,12.0,70.0,8,8
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,29,57,-1.1606057449302,-261037.11094714873,2.107142857142857,32.0,86.0,7,8
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,23,47,-1.0476920919844028,-258983.9833711846,1.7142857142857142,20.0,76.0,11,10
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,2,43,-1.0834647362470347,-259604.661183619,1.6428571428571428,22.0,70.0,8,6
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,5,51,-1.0688766014670064,-259202.63612575096,1.8214285714285714,26.0,76.0,7,5
hc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,1,5,-1,45,-0.8851479158987805,-258990.80412513236,1.6428571428571428,18.0,74.0,14,12
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,3,57,-1.0238828563343654,-259829.4546754696,2.1785714285714284,38.0,84.0,8,6
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,7,46,-1.1114127352726704,-259340.29171236895,1.75,20.0,78.0,7,5
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,11,46,-1.1089188740438753,-259577.2794245724,1.75,24.0,74.0,7,5
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,17,57,-1.1264557887171163,-260091.02070717543,2.107142857142857,38.0,80.0,8,5
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,19,50,-0.9425885359273841,-260936.81664166535,1.9642857142857142,34.0,76.0,8,5
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,23,52,-1.077714675893894,-259625.73478435026,1.8928571428571428,30.0,76.0,7,6
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,13,57,-1.1316776397933639,-259868.453266809,2.1785714285714284,38.0,84.0,8,6
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,29,55,-1.1029575862680818,-260458.42235224793,2.0357142857142856,34.0,80.0,9,6
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,2,49,-1.050663929824178,-259028.41494973062,1.75,22.0,76.0,7,6
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,3,58,-1.0305962833809308,-259921.77436624013,2.2142857142857144,38.0,86.0,8,6
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,5,51,-1.0868658672281193,-259770.77816327396,1.8928571428571428,26.0,80.0,8,6
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,7,37,-1.1334459279433142,-259385.2964370199,1.3214285714285714,8.0,66.0,7,6
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,11,43,-1.0479898437063848,-259499.27116714348,1.6071428571428572,20.0,70.0,8,7
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,13,46,-1.1268171769751931,-259550.93334558513,1.6428571428571428,16.0,76.0,9,6
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,17,39,-1.1120615652621293,-259298.32929192102,1.3928571428571428,12.0,66.0,8,6
ges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,0,10,-1,89,-1.0622993902195301,-301107.01020277815,3.3214285714285716,0.0,186.0,0,2
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,23,52,-1.0767586237512679,-259625.73478435026,1.8928571428571428,30.0,76.0,8,6
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,19,53,-1.0999628058091184,-259250.95247706148,1.8928571428571428,28.0,78.0,9,7
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,5,29,64,-1.099328288872483,-259566.89772892973,2.3214285714285716,40.0,90.0,10,8
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,2,57,-1.0311370213809767,-261155.8325602175,2.0714285714285716,32.0,84.0,8,12
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,5,50,-1.0622487872543485,-259284.5498244048,1.8214285714285714,22.0,80.0,8,12
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,11,51,-1.1626602270889748,-259110.5815927671,1.8571428571428572,24.0,80.0,7,10
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,7,54,-1.1314859683873386,-259414.38994016164,2.0,28.0,84.0,8,13
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,13,49,-1.1446577922957002,-259148.63324535746,1.75,22.0,76.0,5,11
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,3,48,-1.0687484837880894,-259116.17510971744,1.75,24.0,74.0,7,29
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,17,50,-1.0761635241053717,-258847.1032596499,1.8571428571428572,24.0,80.0,7,15
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,23,51,-1.0763192991943578,-258918.73271843197,1.8928571428571428,24.0,82.0,5,11
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,19,55,-1.0571892684825206,-259044.7273010302,2.0357142857142856,28.0,86.0,6,12
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,2,50,-1.0681729356021683,-262069.14508783593,1.8571428571428572,30.0,74.0,6,6
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,29,51,-1.0331831281629857,-261166.04128042326,1.8214285714285714,24.0,78.0,6,14
hc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,1,10,-1,45,-0.8851479158987805,-258990.80412513236,1.6428571428571428,18.0,74.0,8,13
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,3,52,-1.1221171628010707,-259520.29107729637,2.0,26.0,86.0,6,5
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,7,50,-1.0480917756962103,-259827.35553026234,1.7857142857142858,22.0,78.0,5,5
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,5,49,-1.1153840996294535,-260140.7927594503,1.9642857142857142,32.0,78.0,6,6
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,11,37,-1.0838575639217203,-259327.45860165253,1.3214285714285714,8.0,66.0,5,5
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,13,44,-1.087946779882921,-259679.40687396342,1.5714285714285714,16.0,72.0,5,5
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,17,48,-1.0463986893577968,-260134.1860635601,1.8214285714285714,32.0,70.0,6,6
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,19,43,-1.0395018765445125,-259834.39728221847,1.5714285714285714,20.0,68.0,5,5
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,23,43,-1.108956096835334,-259233.48157413982,1.5357142857142858,14.0,72.0,5,5
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,29,65,-1.129776258597949,-262908.0228134044,2.5357142857142856,54.0,88.0,6,6
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,3,45,-1.1304215096507517,-259525.56626906764,1.6428571428571428,18.0,74.0,5,5
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,2,48,-1.0584044272678714,-261484.34430398457,1.75,20.0,78.0,5,7
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,5,60,-1.0881932028889187,-260307.00681819976,2.2857142857142856,42.0,86.0,5,6
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,7,54,-1.1436515884015388,-259094.73077797302,1.9642857142857142,28.0,82.0,7,8
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,11,45,-1.0771584489462018,-259265.28722140094,1.6071428571428572,18.0,72.0,5,6
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,13,55,-1.0724544659083164,-259413.31831335873,2.0,28.0,84.0,5,5
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,17,47,-1.0816657023168017,-260036.25384835617,1.7142857142857142,24.0,72.0,8,8
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,23,48,-1.0615787491232331,-259150.10573533006,1.7142857142857142,22.0,74.0,5,6
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,29,60,-1.072043404957971,-261607.8174263184,2.1785714285714284,40.0,82.0,5,5
ges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,0,15,-1,84,-1.0249130870610732,-291894.13525300875,3.142857142857143,0.0,176.0,0,3
pfhcbes,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,10,19,54,-1.0279558560414515,-259377.84489503936,1.9285714285714286,28.0,80.0,10,11
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,15,2,63,-1.0995568758933687,-262067.62421975713,2.2857142857142856,40.0,88.0,5,9
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,15,13,50,-0.9892376429425438,-260212.4686306128,1.8928571428571428,26.0,80.0,6,11
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,15,3,56,-1.0786407664593722,-262641.7671717856,2.107142857142857,30.0,88.0,5,15
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,15,11,44,-1.112850408826263,-259103.29719108352,1.6071428571428572,18.0,72.0,6,13
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,15,7,47,-1.1138160036341391,-259450.74387601996,1.7142857142857142,24.0,72.0,5,15
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,15,5,66,-1.0691892073173876,-260203.33954720467,2.4285714285714284,40.0,96.0,8,18
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,15,17,51,-0.9915221230209398,-259966.0447587462,1.8928571428571428,32.0,74.0,7,13
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,15,2,58,-1.075435664118203,-262472.6242698287,2.25,44.0,82.0,4,6
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,15,23,49,-1.0327322136731414,-258952.97197327463,1.7857142857142858,24.0,76.0,4,9
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,15,19,44,-1.0714935533702288,-259648.24931425494,1.5714285714285714,18.0,70.0,6,12
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,15,3,41,-1.0915769967541844,-259411.61510070183,1.5357142857142858,14.0,72.0,4,5
pges,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,15,29,53,-1.009715284808556,-259600.1439243661,1.9285714285714286,26.0,82.0,5,11
hc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,1,15,-1,45,-0.8851479158987805,-258990.80412513236,1.6428571428571428,18.0,74.0,6,11
phc,parallelbns/res/networks/hailfinder,hailfinder.xbif50003_,4,15,7,48,-1.1032773517578331,-259795.42781772435,1.7142857142857142,22.0,74.0,4,4
