algorith, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
phc,res/networks/alarm,alarm.xbif50002_,8,10,13,30,-0.5208736143686228,-57611.482032388616,2.108108108108108,36.0,42.0,4,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,8,10,17,31,-0.43873844883161595,-57854.489201290366,2.324324324324324,42.0,44.0,8,1
pges,res/networks/alarm,alarm.xbif50002_,8,10,17,28,-0.47864996769663437,-57358.34652664584,1.837837837837838,20.0,48.0,6,1
phc,res/networks/alarm,alarm.xbif50002_,8,10,17,34,-0.4586028806226623,-58501.885060733075,2.3783783783783785,42.0,46.0,4,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,8,10,19,27,-0.44252892412628214,-57003.95381045559,1.7837837837837838,28.0,38.0,7,1
pges,res/networks/alarm,alarm.xbif50002_,8,10,19,19,-0.3953051323561652,-56641.86812118174,1.2432432432432432,12.0,34.0,5,1
phc,res/networks/alarm,alarm.xbif50002_,8,10,19,29,-0.47511019894990586,-57275.80850872956,1.7837837837837838,24.0,42.0,4,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,8,10,23,25,-0.43484800429476117,-57711.8431300066,1.7837837837837838,30.0,36.0,5,0
pges,res/networks/alarm,alarm.xbif50002_,8,10,23,25,-0.48704263239247103,-57942.29966031891,1.5675675675675675,18.0,40.0,6,1
phc,res/networks/alarm,alarm.xbif50002_,8,10,23,33,-0.41701095853620057,-57916.35623715306,2.27027027027027,40.0,44.0,4,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,8,10,29,25,-0.3748622678661406,-57329.09324021565,1.7297297297297298,24.0,40.0,6,0
pges,res/networks/alarm,alarm.xbif50002_,8,10,29,22,-0.4215478938298226,-57098.555565000024,1.5135135135135136,18.0,38.0,5,1
phc,res/networks/alarm,alarm.xbif50002_,8,10,29,24,-0.4430319092107768,-57405.93954773268,1.7297297297297298,26.0,38.0,4,0
ges,res/networks/alarm,alarm.xbif50002_,0,15,-1,54,-0.3813060342519385,-72642.02770965634,3.2972972972972974,4.0,118.0,0,0
hc,res/networks/alarm,alarm.xbif50002_,1,15,-1,28,-0.28913890932472536,-57649.10758581158,1.8918918918918919,30.0,40.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,1,15,2,21,-0.46881018002359215,-57068.84023675106,1.4054054054054055,14.0,38.0,5,0
pges,res/networks/alarm,alarm.xbif50002_,1,15,2,15,-0.44796711653193655,-56577.16563242753,0.918918918918919,4.0,30.0,6,1
phc,res/networks/alarm,alarm.xbif50002_,1,15,2,21,-0.46881018002359215,-57068.84023675106,1.4054054054054055,14.0,38.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,1,15,3,27,-0.42353754916572905,-57418.41696070512,1.7837837837837838,26.0,40.0,5,0
pges,res/networks/alarm,alarm.xbif50002_,1,15,3,19,-0.39722357529757374,-56603.071127888434,1.1891891891891893,10.0,34.0,6,1
phc,res/networks/alarm,alarm.xbif50002_,1,15,3,27,-0.42353754916572905,-57418.41696070512,1.7837837837837838,26.0,40.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,1,15,5,22,-0.4217834273966741,-57285.61801059236,1.5135135135135136,18.0,38.0,5,0
pges,res/networks/alarm,alarm.xbif50002_,1,15,5,18,-0.42232809597787113,-56968.91538429566,1.135135135135135,8.0,34.0,6,1
phc,res/networks/alarm,alarm.xbif50002_,1,15,5,22,-0.4217834273966741,-57285.61801059236,1.5135135135135136,18.0,38.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,1,15,7,19,-0.40817234839436295,-56971.485766409234,1.1891891891891893,14.0,30.0,5,0
pges,res/networks/alarm,alarm.xbif50002_,1,15,7,18,-0.43828997033328493,-56755.75963076034,1.1891891891891893,8.0,36.0,6,1
phc,res/networks/alarm,alarm.xbif50002_,1,15,7,19,-0.40817234839436295,-56971.485766409234,1.1891891891891893,14.0,30.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,1,15,11,20,-0.41209296863867967,-56956.486813539566,1.4594594594594594,20.0,34.0,5,0
pges,res/networks/alarm,alarm.xbif50002_,1,15,11,21,-0.4211920871250715,-56678.442399421765,1.3513513513513513,12.0,38.0,6,1
phc,res/networks/alarm,alarm.xbif50002_,1,15,11,20,-0.41209296863867967,-56956.486813539566,1.4594594594594594,20.0,34.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,1,15,13,25,-0.3963902574668207,-57376.704297417644,1.6756756756756757,26.0,36.0,5,0
pges,res/networks/alarm,alarm.xbif50002_,1,15,13,18,-0.3885924509898665,-57060.964834092134,1.135135135135135,8.0,34.0,6,1
phc,res/networks/alarm,alarm.xbif50002_,1,15,13,25,-0.3963902574668207,-57376.704297417644,1.6756756756756757,26.0,36.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,1,15,17,20,-0.4318033401895868,-57045.14349606513,1.2972972972972974,14.0,34.0,5,0
pges,res/networks/alarm,alarm.xbif50002_,1,15,17,17,-0.34707716912686193,-56610.1140855725,1.1891891891891893,10.0,34.0,4,1
phc,res/networks/alarm,alarm.xbif50002_,1,15,17,20,-0.4318033401895868,-57045.14349606513,1.2972972972972974,14.0,34.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,1,15,19,24,-0.44976556766083503,-57575.33470763576,1.4594594594594594,20.0,34.0,5,0
pges,res/networks/alarm,alarm.xbif50002_,1,15,19,17,-0.38786444093792727,-56610.11408557249,1.1891891891891893,10.0,34.0,6,1
phc,res/networks/alarm,alarm.xbif50002_,1,15,19,24,-0.44976556766083503,-57575.33470763576,1.4594594594594594,20.0,34.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,1,15,23,22,-0.3720398213317644,-57332.41150574958,1.4594594594594594,20.0,34.0,5,0
pges,res/networks/alarm,alarm.xbif50002_,1,15,23,20,-0.48826525286623357,-56656.667223279816,1.1891891891891893,8.0,36.0,6,1
phc,res/networks/alarm,alarm.xbif50002_,1,15,23,22,-0.3720398213317644,-57332.41150574958,1.4594594594594594,20.0,34.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,1,15,29,29,-0.41840625340730714,-57831.62971875487,1.945945945945946,26.0,46.0,5,0
pges,res/networks/alarm,alarm.xbif50002_,1,15,29,15,-0.43164041079435617,-56577.16563242753,0.918918918918919,4.0,30.0,6,1
phc,res/networks/alarm,alarm.xbif50002_,1,15,29,29,-0.41840625340730714,-57831.62971875487,1.945945945945946,26.0,46.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,2,15,2,27,-0.4845652178958014,-57297.97898314872,1.837837837837838,24.0,44.0,6,0
pges,res/networks/alarm,alarm.xbif50002_,2,15,2,22,-0.440674555765529,-57101.14805809065,1.4054054054054055,18.0,34.0,8,0
phc,res/networks/alarm,alarm.xbif50002_,2,15,2,19,-0.5019913973506627,-56971.72923406715,1.1891891891891893,14.0,30.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,2,15,3,30,-0.4276099879106313,-57788.56148100844,2.108108108108108,32.0,46.0,7,0
pges,res/networks/alarm,alarm.xbif50002_,2,15,3,30,-0.3974630275178354,-57709.085290516625,2.2162162162162162,32.0,50.0,7,0
phc,res/networks/alarm,alarm.xbif50002_,2,15,3,30,-0.48126651839373297,-57783.82537790822,2.1621621621621623,34.0,46.0,4,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,2,15,5,25,-0.48673112506258137,-57507.589142659555,1.7297297297297298,20.0,44.0,9,0
pges,res/networks/alarm,alarm.xbif50002_,2,15,5,23,-0.46407982712910795,-56902.76821304755,1.5135135135135136,16.0,40.0,11,1
phc,res/networks/alarm,alarm.xbif50002_,2,15,5,23,-0.44447764958593833,-57280.628855613184,1.837837837837838,26.0,42.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,2,15,7,27,-0.45029611682127557,-57370.96508331309,2.0,36.0,38.0,8,1
pges,res/networks/alarm,alarm.xbif50002_,2,15,7,27,-0.38588517422744795,-57622.00487998587,2.0,28.0,46.0,6,0
phc,res/networks/alarm,alarm.xbif50002_,2,15,7,23,-0.4686228834359694,-56828.24134122569,1.5135135135135136,22.0,34.0,6,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,2,15,11,24,-0.4845608396740674,-57353.216434039736,1.6216216216216217,22.0,38.0,7,0
pges,res/networks/alarm,alarm.xbif50002_,2,15,11,22,-0.41335777178396294,-57553.17084498402,1.2972972972972974,12.0,36.0,8,1
phc,res/networks/alarm,alarm.xbif50002_,2,15,11,24,-0.38174723021537904,-57107.50363252479,1.6216216216216217,22.0,38.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,2,15,13,21,-0.4952538733540316,-57444.670059023236,1.5675675675675675,22.0,36.0,8,0
pges,res/networks/alarm,alarm.xbif50002_,2,15,13,27,-0.43798623902576495,-57426.2983055253,1.7837837837837838,24.0,42.0,6,0
phc,res/networks/alarm,alarm.xbif50002_,2,15,13,21,-0.4845616485658068,-57427.90486539352,1.5675675675675675,22.0,36.0,4,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,2,15,17,20,-0.45235255624380794,-57023.168067298626,1.4054054054054055,20.0,32.0,6,0
pges,res/networks/alarm,alarm.xbif50002_,2,15,17,17,-0.4769846265966455,-56388.00303606303,1.2432432432432432,12.0,34.0,8,1
phc,res/networks/alarm,alarm.xbif50002_,2,15,17,19,-0.45262274000682634,-56996.46843656988,1.1891891891891893,14.0,30.0,4,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,2,15,19,22,-0.44796676861962564,-57317.94917578365,1.5675675675675675,22.0,36.0,6,0
pges,res/networks/alarm,alarm.xbif50002_,2,15,19,24,-0.4784536040531852,-57520.57488143477,1.6216216216216217,18.0,42.0,8,0
phc,res/networks/alarm,alarm.xbif50002_,2,15,19,25,-0.3894215573192398,-57313.64623240095,1.6216216216216217,22.0,38.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,2,15,23,24,-0.45233628574134943,-56953.40734276371,1.7297297297297298,28.0,36.0,7,0
pges,res/networks/alarm,alarm.xbif50002_,2,15,23,21,-0.3715023823171751,-57018.4795553262,1.3513513513513513,14.0,36.0,8,0
phc,res/networks/alarm,alarm.xbif50002_,2,15,23,24,-0.46698732275838756,-57183.03766528905,1.7837837837837838,30.0,36.0,6,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,2,15,29,23,-0.4209039074654494,-56773.39608598643,1.5135135135135136,14.0,42.0,8,1
pges,res/networks/alarm,alarm.xbif50002_,2,15,29,19,-0.41590433387544695,-56707.76347256756,1.135135135135135,8.0,34.0,7,0
phc,res/networks/alarm,alarm.xbif50002_,2,15,29,25,-0.4984377694351082,-57218.147946876896,1.7297297297297298,24.0,40.0,4,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,4,15,2,31,-0.41800083419854206,-57672.12049501672,2.054054054054054,34.0,42.0,6,0
pges,res/networks/alarm,alarm.xbif50002_,4,15,2,31,-0.40349338542760366,-57894.83821419614,2.054054054054054,30.0,46.0,6,1
phc,res/networks/alarm,alarm.xbif50002_,4,15,2,32,-0.44131274748541954,-57843.923488772976,2.054054054054054,34.0,42.0,4,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,4,15,3,28,-0.46271369081332536,-57762.03995997255,1.8918918918918919,32.0,38.0,7,0
pges,res/networks/alarm,alarm.xbif50002_,4,15,3,22,-0.47204740426344227,-57028.11665694368,1.3513513513513513,12.0,38.0,7,1
phc,res/networks/alarm,alarm.xbif50002_,4,15,3,34,-0.43386669933391186,-58113.27409825228,2.4864864864864864,46.0,46.0,3,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,4,15,5,30,-0.4960013193690063,-57813.28434784441,2.1621621621621623,36.0,44.0,5,0
pges,res/networks/alarm,alarm.xbif50002_,4,15,5,23,-0.40952972467627874,-57130.81495974872,1.6216216216216217,22.0,38.0,6,1
phc,res/networks/alarm,alarm.xbif50002_,4,15,5,28,-0.4298553214452703,-57777.32538856857,2.054054054054054,34.0,42.0,4,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,4,15,7,19,-0.4959364714068095,-56918.30927841854,1.3513513513513513,16.0,34.0,7,0
pges,res/networks/alarm,alarm.xbif50002_,4,15,7,19,-0.42443041802061654,-56816.77103377184,1.135135135135135,12.0,30.0,4,1
phc,res/networks/alarm,alarm.xbif50002_,4,15,7,25,-0.47749584946887913,-57284.14780056283,1.6216216216216217,24.0,36.0,4,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,4,15,11,24,-0.45144545131118335,-57610.331148320416,1.6756756756756757,24.0,38.0,7,0
pges,res/networks/alarm,alarm.xbif50002_,4,15,11,24,-0.4426558624718813,-57229.48984867794,1.5135135135135136,16.0,40.0,6,0
phc,res/networks/alarm,alarm.xbif50002_,4,15,11,30,-0.45197992287190353,-57927.00884113216,1.8918918918918919,28.0,42.0,4,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,4,15,13,27,-0.4320843841244833,-57454.238539294405,1.8918918918918919,30.0,40.0,5,0
pges,res/networks/alarm,alarm.xbif50002_,4,15,13,25,-0.450574041656982,-57199.586716056954,1.6756756756756757,20.0,42.0,5,1
phc,res/networks/alarm,alarm.xbif50002_,4,15,13,30,-0.43838836963813177,-57500.29033540087,1.8918918918918919,28.0,42.0,4,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,4,15,17,33,-0.4029392457322594,-57783.570429790205,2.1621621621621623,32.0,48.0,7,0
pges,res/networks/alarm,alarm.xbif50002_,4,15,17,27,-0.4398246051153395,-57665.46961980759,1.945945945945946,32.0,40.0,6,1
phc,res/networks/alarm,alarm.xbif50002_,4,15,17,34,-0.48528091314171656,-58003.31413494849,2.324324324324324,38.0,48.0,4,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,4,15,19,22,-0.488858244253117,-57084.87665142127,1.5135135135135136,22.0,34.0,5,0
pges,res/networks/alarm,alarm.xbif50002_,4,15,19,23,-0.3796496865884298,-56936.287044733566,1.5675675675675675,20.0,38.0,5,1
phc,res/networks/alarm,alarm.xbif50002_,4,15,19,23,-0.4672512482092524,-57047.799022319574,1.5675675675675675,22.0,36.0,3,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,4,15,23,29,-0.35401134082565366,-58190.826968569396,2.27027027027027,48.0,36.0,6,0
pges,res/networks/alarm,alarm.xbif50002_,4,15,23,24,-0.45022229489780125,-56687.46742175947,1.5675675675675675,16.0,42.0,6,1
phc,res/networks/alarm,alarm.xbif50002_,4,15,23,21,-0.5203903419135554,-57346.774224899484,1.5135135135135136,20.0,36.0,4,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,4,15,29,16,-0.4356314560159373,-56357.7900182459,1.135135135135135,10.0,32.0,5,1
pges,res/networks/alarm,alarm.xbif50002_,4,15,29,24,-0.46958900009159954,-57366.09300527095,1.5135135135135136,14.0,42.0,5,0
phc,res/networks/alarm,alarm.xbif50002_,4,15,29,24,-0.46104959050294275,-56529.63035336261,1.6756756756756757,24.0,38.0,3,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,6,15,2,28,-0.4194013410141627,-57636.002562452966,1.8918918918918919,34.0,36.0,7,0
pges,res/networks/alarm,alarm.xbif50002_,6,15,2,31,-0.4391228086166946,-57935.44091772908,2.0,30.0,44.0,7,1
phc,res/networks/alarm,alarm.xbif50002_,6,15,2,28,-0.43831834899212313,-57654.183602969315,1.8918918918918919,34.0,36.0,3,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,6,15,3,19,-0.4701140259544457,-56839.16049417403,1.4594594594594594,22.0,32.0,5,1
pges,res/networks/alarm,alarm.xbif50002_,6,15,3,19,-0.36270630878889554,-56701.489064240326,1.135135135135135,10.0,32.0,6,4
phc,res/networks/alarm,alarm.xbif50002_,6,15,3,21,-0.48831004033206166,-57253.893353725834,1.5675675675675675,24.0,34.0,4,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,6,15,5,28,-0.381553548124574,-57406.419212271,1.8918918918918919,32.0,38.0,7,1
pges,res/networks/alarm,alarm.xbif50002_,6,15,5,29,-0.40736465674662103,-57348.27082997931,1.837837837837838,22.0,46.0,5,1
phc,res/networks/alarm,alarm.xbif50002_,6,15,5,29,-0.49248172019574626,-57816.71418018237,2.0,32.0,42.0,4,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,6,15,7,24,-0.5060446002552672,-57722.8360969519,1.5675675675675675,18.0,40.0,5,0
pges,res/networks/alarm,alarm.xbif50002_,6,15,7,22,-0.48165293092931477,-57115.679229098365,1.4594594594594594,16.0,38.0,6,1
phc,res/networks/alarm,alarm.xbif50002_,6,15,7,27,-0.46174078384815515,-58386.96766509833,1.8918918918918919,30.0,40.0,3,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,6,15,11,32,-0.502873976425686,-57882.406720955696,2.2162162162162162,38.0,44.0,7,1
pges,res/networks/alarm,alarm.xbif50002_,6,15,11,34,-0.41889568033262253,-58058.01644572663,2.3783783783783785,40.0,48.0,5,1
phc,res/networks/alarm,alarm.xbif50002_,6,15,11,30,-0.4753517193899456,-57812.18074437226,2.0,32.0,42.0,3,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,6,15,13,27,-0.47635463106281123,-57424.73217890345,1.8918918918918919,30.0,40.0,6,0
pges,res/networks/alarm,alarm.xbif50002_,6,15,13,35,-0.44875372623114457,-58707.36881283761,2.324324324324324,38.0,48.0,5,1
phc,res/networks/alarm,alarm.xbif50002_,6,15,13,27,-0.4759709653101036,-57085.84368374403,1.837837837837838,26.0,42.0,3,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,6,15,17,21,-0.3826251105946527,-56894.47628495859,1.4054054054054055,16.0,36.0,7,1
pges,res/networks/alarm,alarm.xbif50002_,6,15,17,19,-0.4389475551714778,-57044.27859632713,1.2972972972972974,12.0,36.0,5,1
phc,res/networks/alarm,alarm.xbif50002_,6,15,17,22,-0.4882713464389483,-57151.05801027689,1.6216216216216217,24.0,36.0,4,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,6,15,19,21,-0.4763168813253409,-56911.90444312092,1.3513513513513513,12.0,38.0,7,1
pges,res/networks/alarm,alarm.xbif50002_,6,15,19,22,-0.44756127738991675,-57032.67401842836,1.4054054054054055,16.0,36.0,5,1
phc,res/networks/alarm,alarm.xbif50002_,6,15,19,25,-0.49234454890673734,-57334.951183422185,1.7837837837837838,24.0,42.0,4,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,6,15,23,31,-0.41092336092925746,-58056.17728858718,2.324324324324324,40.0,46.0,6,0
pges,res/networks/alarm,alarm.xbif50002_,6,15,23,35,-0.43283800391737987,-58832.262739632344,2.4324324324324325,44.0,46.0,4,1
phc,res/networks/alarm,alarm.xbif50002_,6,15,23,30,-0.467657598960142,-57769.275209438936,2.1621621621621623,34.0,46.0,4,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,6,15,29,32,-0.45029469608420697,-58015.141309361745,2.054054054054054,32.0,44.0,8,1
pges,res/networks/alarm,alarm.xbif50002_,6,15,29,19,-0.40987108134754513,-56627.32870460989,1.2972972972972974,12.0,36.0,6,1
phc,res/networks/alarm,alarm.xbif50002_,6,15,29,30,-0.46679600128227644,-57941.86285682357,2.0,28.0,46.0,3,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,8,15,2,27,-0.4621334296092714,-57653.41049545666,2.054054054054054,36.0,40.0,7,1
pges,res/networks/alarm,alarm.xbif50002_,8,15,2,27,-0.48031241640247213,-58146.82533234875,1.837837837837838,24.0,44.0,5,1
phc,res/networks/alarm,alarm.xbif50002_,8,15,2,23,-0.4372000258629177,-57501.34541553423,1.7297297297297298,26.0,38.0,4,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,8,15,3,32,-0.40709397401308894,-58476.04239510753,2.27027027027027,38.0,46.0,7,1
pges,res/networks/alarm,alarm.xbif50002_,8,15,3,25,-0.48503396627372075,-57371.92050716337,1.7297297297297298,22.0,42.0,5,1
phc,res/networks/alarm,alarm.xbif50002_,8,15,3,22,-0.4641652803220632,-57492.035691574834,1.7297297297297298,30.0,34.0,4,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,8,15,5,30,-0.3990234687588773,-57760.6730062518,2.0,32.0,42.0,7,1
pges,res/networks/alarm,alarm.xbif50002_,8,15,5,24,-0.47383424321994094,-57673.07534048441,1.5675675675675675,18.0,40.0,5,2
phc,res/networks/alarm,alarm.xbif50002_,8,15,5,23,-0.45482918557906676,-57531.3677819432,1.6756756756756757,24.0,38.0,4,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,8,15,7,28,-0.4566416925318964,-57710.55610732124,2.0,34.0,40.0,6,1
pges,res/networks/alarm,alarm.xbif50002_,8,15,7,20,-0.44483073623541963,-57175.60358749115,1.2972972972972974,14.0,34.0,6,2
phc,res/networks/alarm,alarm.xbif50002_,8,15,7,26,-0.41181558081260744,-57384.288670187525,1.837837837837838,30.0,38.0,3,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,8,15,11,29,-0.4422559184962026,-58462.58351203072,2.054054054054054,34.0,42.0,7,1
pges,res/networks/alarm,alarm.xbif50002_,8,15,11,19,-0.4311153237236069,-56585.2674311126,1.4054054054054055,16.0,36.0,6,1
phc,res/networks/alarm,alarm.xbif50002_,8,15,11,28,-0.4264849116314539,-57979.97720916485,2.0,34.0,40.0,3,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,8,15,13,31,-0.47883377495915413,-58074.79657304683,2.1621621621621623,34.0,46.0,6,1
pges,res/networks/alarm,alarm.xbif50002_,8,15,13,25,-0.38988201277112394,-57691.59242786495,1.8918918918918919,34.0,36.0,9,6
phc,res/networks/alarm,alarm.xbif50002_,8,15,13,34,-0.4430154355653381,-57779.69310681753,2.27027027027027,36.0,48.0,3,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,8,15,17,35,-0.45233559717236843,-58708.316430281746,2.5945945945945947,52.0,44.0,5,2
pges,res/networks/alarm,alarm.xbif50002_,8,15,17,26,-0.4680282791787885,-57722.118040586836,1.7837837837837838,26.0,40.0,6,2
phc,res/networks/alarm,alarm.xbif50002_,8,15,17,31,-0.41887623219580095,-58152.65096511525,2.324324324324324,44.0,42.0,3,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,8,15,19,33,-0.5042470234167031,-57548.796105821144,2.2162162162162162,32.0,50.0,7,1
pges,res/networks/alarm,alarm.xbif50002_,8,15,19,23,-0.3986099504943206,-57209.90148417679,1.5675675675675675,20.0,38.0,7,2
phc,res/networks/alarm,alarm.xbif50002_,8,15,19,27,-0.426372053521267,-57465.882800399246,1.8918918918918919,28.0,42.0,4,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,8,15,23,22,-0.4716960869150896,-57727.39039629446,1.3513513513513513,14.0,36.0,5,2
pges,res/networks/alarm,alarm.xbif50002_,8,15,23,31,-0.4445975178798209,-58293.56463486741,2.2162162162162162,36.0,46.0,6,1
phc,res/networks/alarm,alarm.xbif50002_,8,15,23,25,-0.4204635004682961,-57602.76661949862,1.6756756756756757,26.0,36.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50002_,8,15,29,25,-0.42763491355099587,-57288.266501825616,1.7837837837837838,28.0,38.0,5,1
pges,res/networks/alarm,alarm.xbif50002_,8,15,29,24,-0.5154091501748714,-57677.58206034181,1.5675675675675675,14.0,44.0,7,2
phc,res/networks/alarm,alarm.xbif50002_,8,15,29,26,-0.41417372862665486,-57300.41432858145,1.837837837837838,30.0,38.0,4,0
ges,res/networks/alarm,alarm.xbif50003_,0,5,-1,64,-0.48040252508502435,-89689.77314006895,3.8378378378378377,4.0,138.0,0,0
hc,res/networks/alarm,alarm.xbif50003_,1,5,-1,29,-0.28939246326557677,-57374.63877529151,1.837837837837838,26.0,42.0,11,0
pfhcbes,res/networks/alarm,alarm.xbif50003_,1,5,2,17,-0.4476706302860123,-56462.918104877186,1.0810810810810811,8.0,32.0,12,0
pges,res/networks/alarm,alarm.xbif50003_,1,5,2,18,-0.4352475193073763,-56449.662964073235,1.1891891891891893,8.0,36.0,11,1
phc,res/networks/alarm,alarm.xbif50003_,1,5,2,17,-0.4476706302860123,-56462.918104877186,1.0810810810810811,8.0,32.0,11,0
pfhcbes,res/networks/alarm,alarm.xbif50003_,1,5,3,24,-0.4597628521887392,-57242.851598358524,1.4054054054054055,14.0,38.0,12,0
