algorithm,network,bbdd,threads,pges_threads,interleaving,seed,SHD,loglike,bdeu,deltaMM,deltaMM+,deltaMM-,iterations,time(s)
pges-jc,link,link.xbif50009_,16,16,5,-1,870,-0.4876056981453003,-1130448.7861909885,1788.0,694.0,1094.0,36,501.272
pges-jc,link,link.xbif50009_,2,2,10,-1,960,-0.4871210115672646,-1137291.7078557895,1956.0,654.0,1302.0,57,976.279
pges-jc,link,link.xbif50009_,2,2,15,-1,946,-0.4872051161058306,-1137221.0907401503,1918.0,614.0,1304.0,39,910.457
pges-jc,link,link.xbif50009_,2,2,5,-1,1032,-0.48423899838238,-1153032.447135224,2218.0,694.0,1524.0,100,1003.91
pges-jc,link,link.xbif50009_,4,4,10,-1,1040,-0.4779583535899941,-1156491.8987683514,2286.0,954.0,1332.0,37,768.879
pges-jc,link,link.xbif50009_,4,4,15,-1,952,-0.4889563316405982,-1143104.1095775182,1956.0,672.0,1284.0,27,695.22
pges-jc,link,link.xbif50009_,4,4,5,-1,924,-0.48376922634334557,-1130435.0439427858,1904.0,682.0,1222.0,68,864.619
pges-jc,link,link.xbif50009_,8,8,10,-1,926,-0.4863298120168355,-1139970.5956266893,1914.0,694.0,1220.0,30,346.339
pges-jc,link,link.xbif50009_,8,8,15,-1,935,-0.4901984367531043,-1137481.4150659677,1906.0,666.0,1240.0,21,248.659
pges-jc,link,link.xbif50009_,8,8,5,-1,952,-0.4929706070754967,-1141845.723565982,1994.0,798.0,1196.0,44,402.056
pges-jc,link,link.xbif_,16,16,10,-1,892,-0.4772428324563469,-1122939.2131617325,1876.0,644.0,1232.0,19,315.596
pges-jc,link,link.xbif_,16,16,15,-1,914,-0.4795465484590021,-1128286.5961496995,1932.0,678.0,1254.0,12,214.637
pges-jc,link,link.xbif_,16,16,5,-1,843,-0.4797577091752939,-1115232.0360876194,1758.0,592.0,1166.0,31,438.161
pges-jc,link,link.xbif_,2,2,10,-1,917,-0.4886710179197079,-1132977.1758720505,1868.0,584.0,1284.0,64,2263.413
pges-jc,link,link.xbif_,2,2,15,-1,917,-0.4868806532747379,-1129189.0656200387,1856.0,572.0,1284.0,43,2175.008
pges-jc,link,link.xbif_,2,2,5,-1,910,-0.49580762087689545,-1146854.6971416364,1918.0,346.0,1572.0,100,2274.684
pges-jc,link,link.xbif_,4,4,10,-1,964,-0.48467440627090624,-1144034.2614628202,1972.0,648.0,1324.0,39,1024.786
pges-jc,link,link.xbif_,4,4,15,-1,930,-0.4855887043493139,-1132857.6573144805,1892.0,598.0,1294.0,27,1056.833
pges-jc,link,link.xbif_,4,4,5,-1,985,-0.48005593815991654,-1139400.385961081,2122.0,796.0,1326.0,76,1228.944
pges-jc,link,link.xbif_,8,8,10,-1,871,-0.48833923677423546,-1118484.7403570553,1766.0,542.0,1224.0,26,281.229
pges-jc,link,link.xbif_,8,8,15,-1,800,-0.48730121247797287,-1099946.1051288906,1604.0,440.0,1164.0,19,217.601
pges-jc,link,link.xbif_,8,8,5,-1,913,-0.4887543965017331,-1123349.8524029485,1930.0,734.0,1196.0,41,363.872
pges-jc,mildew,mildew.xbif50001246_,16,16,10,-1,42,0.0,-235230.9987294709,90.0,4.0,86.0,4,2.119
pges-jc,mildew,mildew.xbif50001246_,16,16,15,-1,42,0.0,-235230.9987294709,90.0,4.0,86.0,3,1.921
pges-jc,mildew,mildew.xbif50001246_,16,16,5,-1,42,0.0,-235230.9987294709,90.0,4.0,86.0,5,2.056
pges-jc,mildew,mildew.xbif50001246_,2,2,10,-1,47,0.0,-236066.34172954847,100.0,8.0,92.0,5,2.886
pges-jc,mildew,mildew.xbif50001246_,2,2,15,-1,42,0.0,-235230.9987294709,90.0,4.0,86.0,4,2.371
pges-jc,mildew,mildew.xbif50001246_,2,2,5,-1,43,0.0,-235525.41456285625,92.0,4.0,88.0,8,3.106
pges-jc,mildew,mildew.xbif50001246_,4,4,10,-1,46,0.0,-235967.06631126293,98.0,8.0,90.0,6,2.467
pges-jc,mildew,mildew.xbif50001246_,4,4,15,-1,42,0.0,-235230.9987294709,90.0,4.0,86.0,4,1.907
pges-jc,mildew,mildew.xbif50001246_,4,4,5,-1,42,0.0,-235230.9987294709,90.0,4.0,86.0,6,2.737
pges-jc,mildew,mildew.xbif50001246_,8,8,10,-1,42,0.0,-235230.9987294709,90.0,4.0,86.0,4,2.22
pges-jc,mildew,mildew.xbif50001246_,8,8,15,-1,42,0.0,-235230.9987294709,90.0,4.0,86.0,4,1.74
pges-jc,mildew,mildew.xbif50001246_,8,8,5,-1,42,0.0,-235230.9987294709,90.0,4.0,86.0,5,2.163
pges-jc,mildew,mildew.xbif50001_,16,16,10,-1,40,-1.4355932425979692,-235627.88362581708,86.0,4.0,82.0,4,2.473
pges-jc,mildew,mildew.xbif50001_,16,16,15,-1,40,-1.4355932425979692,-235627.88362581708,86.0,4.0,82.0,3,2.347
pges-jc,mildew,mildew.xbif50001_,16,16,5,-1,40,-1.4618494657177064,-235627.88362581708,86.0,4.0,82.0,5,2.456
pges-jc,mildew,mildew.xbif50001_,2,2,10,-1,40,-1.3345207130316332,-235627.88362581708,86.0,4.0,82.0,5,4.671
pges-jc,mildew,mildew.xbif50001_,2,2,15,-1,40,-1.3344814207839473,-235627.88362581708,86.0,4.0,82.0,4,3.927
pges-jc,mildew,mildew.xbif50001_,2,2,5,-1,40,-1.3345207130316332,-235627.88362581708,86.0,4.0,82.0,8,4.136
pges-jc,mildew,mildew.xbif50001_,4,4,10,-1,40,-1.4401979986995075,-235627.88362581705,86.0,4.0,82.0,5,2.541
pges-jc,mildew,mildew.xbif50001_,4,4,15,-1,40,-1.3344814207839473,-235627.88362581708,86.0,4.0,82.0,4,2.301
pges-jc,mildew,mildew.xbif50001_,4,4,5,-1,40,-1.469292031193919,-235627.88362581708,86.0,4.0,82.0,7,2.697
pges-jc,mildew,mildew.xbif50001_,8,8,10,-1,40,-1.4355932425979692,-235627.88362581708,86.0,4.0,82.0,4,1.877
pges-jc,mildew,mildew.xbif50001_,8,8,15,-1,40,-1.3344814207839473,-235627.88362581708,86.0,4.0,82.0,4,2.173
pges-jc,mildew,mildew.xbif50001_,8,8,5,-1,40,-1.4618494657177064,-235627.88362581708,86.0,4.0,82.0,6,2.413
pges-jc,mildew,mildew.xbif50002_,16,16,10,-1,40,-1.4355932425979692,-235692.46720431722,86.0,4.0,82.0,4,2.151
pges-jc,mildew,mildew.xbif50002_,16,16,15,-1,40,-1.4355932425979692,-235692.46720431722,86.0,4.0,82.0,4,2.119
pges-jc,mildew,mildew.xbif50002_,16,16,5,-1,40,-1.3270388553077337,-235692.46720431722,86.0,4.0,82.0,5,2.388
pges-jc,mildew,mildew.xbif50002_,2,2,10,-1,40,-1.3345207130316332,-235692.46720431722,86.0,4.0,82.0,5,7.948
pges-jc,mildew,mildew.xbif50002_,2,2,15,-1,40,-1.3344814207839473,-235692.46720431722,86.0,4.0,82.0,4,7.71
pges-jc,mildew,mildew.xbif50002_,2,2,5,-1,40,-1.3870309328700294,-235868.12488121988,86.0,4.0,82.0,8,3.487
pges-jc,mildew,mildew.xbif50002_,4,4,10,-1,44,-1.457479218369892,-236400.43908946664,94.0,8.0,86.0,6,2.897
pges-jc,mildew,mildew.xbif50002_,4,4,15,-1,40,-1.3344814207839473,-235692.46720431722,86.0,4.0,82.0,4,2.652
pges-jc,mildew,mildew.xbif50002_,4,4,5,-1,40,-1.3345207130316332,-235692.46720431722,86.0,4.0,82.0,7,2.668
pges-jc,mildew,mildew.xbif50002_,8,8,10,-1,40,-1.3344814207839473,-235692.46720431722,86.0,4.0,82.0,4,1.882
pges-jc,mildew,mildew.xbif50002_,8,8,15,-1,40,-1.3343183341752027,-235692.46720431722,86.0,4.0,82.0,4,2.171
pges-jc,mildew,mildew.xbif50002_,8,8,5,-1,40,-1.3344814207839482,-235692.46720431722,86.0,4.0,82.0,6,2.418
pges-jc,mildew,mildew.xbif50003_,16,16,10,-1,46,-1.554649810935381,-235128.2499995024,98.0,8.0,90.0,4,1.744
pges-jc,mildew,mildew.xbif50003_,16,16,15,-1,46,-1.453537989121362,-235128.2499995024,98.0,8.0,90.0,4,1.745
pges-jc,mildew,mildew.xbif50003_,16,16,5,-1,46,-1.5518120015607044,-235128.2499995024,98.0,8.0,90.0,5,1.887
pges-jc,mildew,mildew.xbif50003_,2,2,10,-1,42,-0.9793684949356244,-234911.8693180851,90.0,4.0,86.0,6,4.407
pges-jc,mildew,mildew.xbif50003_,2,2,15,-1,42,-1.38171867920427,-234911.8693180851,90.0,4.0,86.0,4,5.216
pges-jc,mildew,mildew.xbif50003_,2,2,5,-1,42,-1.5165292896142393,-234911.8693180851,90.0,4.0,86.0,8,3.267
pges-jc,mildew,mildew.xbif50003_,4,4,10,-1,51,-1.5151379675345886,-235930.30023889468,108.0,12.0,96.0,6,2.674
pges-jc,mildew,mildew.xbif50003_,4,4,15,-1,42,-1.38171867920427,-234911.8693180851,90.0,4.0,86.0,4,2.28
pges-jc,mildew,mildew.xbif50003_,4,4,5,-1,42,-1.5165292896142393,-234911.8693180851,90.0,4.0,86.0,7,2.962
pges-jc,mildew,mildew.xbif50003_,8,8,10,-1,42,-1.4828305010182896,-234911.8693180851,90.0,4.0,86.0,4,2.003
pges-jc,mildew,mildew.xbif50003_,8,8,15,-1,42,-1.38171867920427,-234911.8693180851,90.0,4.0,86.0,4,1.843
pges-jc,mildew,mildew.xbif50003_,8,8,5,-1,42,-1.5165292896142393,-234911.8693180851,90.0,4.0,86.0,6,1.969
pges-jc,mildew,mildew.xbif50004_,16,16,10,-1,42,0.0,-235325.43522649183,90.0,4.0,86.0,5,2.037
pges-jc,mildew,mildew.xbif50004_,16,16,15,-1,42,0.0,-235199.4365205455,90.0,4.0,86.0,4,1.88
pges-jc,mildew,mildew.xbif50004_,16,16,5,-1,42,0.0,-235325.43522649183,90.0,4.0,86.0,5,1.951
pges-jc,mildew,mildew.xbif50004_,2,2,10,-1,42,-0.9793684949356244,-235199.4365205455,90.0,4.0,86.0,6,2.935
pges-jc,mildew,mildew.xbif50004_,2,2,15,-1,42,0.0,-235199.4365205455,90.0,4.0,86.0,4,3.691
pges-jc,mildew,mildew.xbif50004_,2,2,5,-1,42,0.0,-235472.56969213346,90.0,4.0,86.0,8,7.149
pges-jc,mildew,mildew.xbif50004_,4,4,10,-1,42,0.0,-235199.4365205455,90.0,4.0,86.0,5,3.272
pges-jc,mildew,mildew.xbif50004_,4,4,15,-1,42,0.0,-235199.4365205455,90.0,4.0,86.0,4,3.073
pges-jc,mildew,mildew.xbif50004_,4,4,5,-1,47,0.0,-235805.9251288887,100.0,10.0,90.0,8,2.82
pges-jc,mildew,mildew.xbif50004_,8,8,10,-1,42,0.0,-235199.4365205455,90.0,4.0,86.0,4,1.974
pges-jc,mildew,mildew.xbif50004_,8,8,15,-1,42,0.0,-235199.4365205455,90.0,4.0,86.0,4,1.835
pges-jc,mildew,mildew.xbif50004_,8,8,5,-1,42,0.0,-235325.43522649183,90.0,4.0,86.0,5,2.141
pges-jc,mildew,mildew.xbif50005_,16,16,10,-1,42,0.0,-235579.36748528425,90.0,4.0,86.0,4,2.086
pges-jc,mildew,mildew.xbif50005_,16,16,15,-1,42,0.0,-235579.36748528425,90.0,4.0,86.0,4,2.099
pges-jc,mildew,mildew.xbif50005_,16,16,5,-1,42,0.0,-235579.36748528425,90.0,4.0,86.0,6,2.279
pges-jc,mildew,mildew.xbif50005_,2,2,10,-1,42,0.0,-235875.94104324857,90.0,4.0,86.0,6,4.445
pges-jc,mildew,mildew.xbif50005_,2,2,15,-1,42,0.0,-235579.36748528425,90.0,4.0,86.0,4,3.591
pges-jc,mildew,mildew.xbif50005_,2,2,5,-1,42,0.0,-235763.29462165752,90.0,4.0,86.0,8,7.935
pges-jc,mildew,mildew.xbif50005_,4,4,10,-1,42,0.0,-235579.36748528425,90.0,4.0,86.0,5,3.258
pges-jc,mildew,mildew.xbif50005_,4,4,15,-1,42,0.0,-235579.36748528425,90.0,4.0,86.0,4,2.307
pges-jc,mildew,mildew.xbif50005_,4,4,5,-1,42,0.0,-235579.36748528425,90.0,4.0,86.0,7,3.425
pges-jc,mildew,mildew.xbif50005_,8,8,10,-1,42,0.0,-235579.36748528425,90.0,4.0,86.0,4,1.863
pges-jc,mildew,mildew.xbif50005_,8,8,15,-1,42,0.0,-235579.36748528425,90.0,4.0,86.0,4,1.866
pges-jc,mildew,mildew.xbif50005_,8,8,5,-1,42,0.0,-235579.36748528425,90.0,4.0,86.0,6,2.25
pges-jc,mildew,mildew.xbif50006_,16,16,10,-1,45,0.0,-236268.3091370879,96.0,10.0,86.0,4,1.763
pges-jc,mildew,mildew.xbif50006_,16,16,15,-1,44,0.0,-235749.84411550776,94.0,8.0,86.0,4,1.809
pges-jc,mildew,mildew.xbif50006_,16,16,5,-1,44,0.0,-235749.84411550776,94.0,8.0,86.0,5,2.27
pges-jc,mildew,mildew.xbif50006_,2,2,10,-1,40,0.0,-235230.0013809624,86.0,4.0,82.0,5,3.52
pges-jc,mildew,mildew.xbif50006_,2,2,15,-1,40,0.0,-235230.0013809624,86.0,4.0,82.0,4,2.83
pges-jc,mildew,mildew.xbif50006_,2,2,5,-1,44,0.0,-236124.88927958443,94.0,8.0,86.0,8,3.975
pges-jc,mildew,mildew.xbif50006_,4,4,10,-1,48,0.0,-236502.14791092955,102.0,12.0,90.0,6,2.665
pges-jc,mildew,mildew.xbif50006_,4,4,15,-1,40,0.0,-235230.0013809624,86.0,4.0,82.0,4,2.053
pges-jc,mildew,mildew.xbif50006_,4,4,5,-1,40,0.0,-235230.0013809624,86.0,4.0,82.0,7,2.8
pges-jc,mildew,mildew.xbif50006_,8,8,10,-1,40,0.0,-235230.0013809624,86.0,4.0,82.0,4,1.823
pges-jc,mildew,mildew.xbif50006_,8,8,15,-1,40,0.0,-235230.0013809624,86.0,4.0,82.0,4,2.099
pges-jc,mildew,mildew.xbif50006_,8,8,5,-1,40,0.0,-235230.0013809624,86.0,4.0,82.0,6,2.248
pges-jc,mildew,mildew.xbif50007_,16,16,10,-1,40,0.0,-235800.05876355054,86.0,4.0,82.0,6,2.585
pges-jc,mildew,mildew.xbif50007_,16,16,15,-1,40,0.0,-235670.40051501922,86.0,4.0,82.0,3,1.965
pges-jc,mildew,mildew.xbif50007_,16,16,5,-1,40,0.0,-235670.40051501922,86.0,4.0,82.0,5,2.168
pges-jc,mildew,mildew.xbif50007_,2,2,10,-1,40,0.0,-235670.40051501922,86.0,4.0,82.0,5,2.684
pges-jc,mildew,mildew.xbif50007_,2,2,15,-1,40,0.0,-235670.40051501922,86.0,4.0,82.0,4,2.823
pges-jc,mildew,mildew.xbif50007_,2,2,5,-1,40,0.0,-235670.40051501922,86.0,4.0,82.0,8,2.936
pges-jc,mildew,mildew.xbif50007_,4,4,10,-1,44,0.0,-236432.952110979,94.0,8.0,86.0,6,2.822
pges-jc,mildew,mildew.xbif50007_,4,4,15,-1,40,0.0,-235670.40051501922,86.0,4.0,82.0,4,2.314
pges-jc,mildew,mildew.xbif50007_,4,4,5,-1,40,0.0,-235670.40051501922,86.0,4.0,82.0,7,2.425
pges-jc,mildew,mildew.xbif50007_,8,8,10,-1,40,0.0,-235670.40051501922,86.0,4.0,82.0,4,2.041
pges-jc,mildew,mildew.xbif50007_,8,8,15,-1,40,0.0,-235670.40051501922,86.0,4.0,82.0,4,1.99
pges-jc,mildew,mildew.xbif50007_,8,8,5,-1,40,0.0,-235800.05876355054,86.0,4.0,82.0,6,2.101
pges-jc,mildew,mildew.xbif50008_,16,16,10,-1,42,0.0,-235603.42503683758,90.0,4.0,86.0,4,2.093
pges-jc,mildew,mildew.xbif50008_,16,16,15,-1,42,0.0,-235603.42503683758,90.0,4.0,86.0,3,1.982
pges-jc,mildew,mildew.xbif50008_,16,16,5,-1,42,0.0,-235603.42503683758,90.0,4.0,86.0,5,2.275
pges-jc,mildew,mildew.xbif50008_,2,2,10,-1,42,0.0,-235603.42503683758,90.0,4.0,86.0,6,3.021
pges-jc,mildew,mildew.xbif50008_,2,2,15,-1,42,0.0,-235603.42503683758,90.0,4.0,86.0,4,2.865
pges-jc,mildew,mildew.xbif50008_,2,2,5,-1,42,0.0,-235603.42503683758,90.0,4.0,86.0,9,3.175
pges-jc,mildew,mildew.xbif50008_,4,4,10,-1,46,0.0,-236514.97176547322,98.0,8.0,90.0,5,2.69
pges-jc,mildew,mildew.xbif50008_,4,4,15,-1,42,0.0,-235603.42503683758,90.0,4.0,86.0,4,2.093
pges-jc,mildew,mildew.xbif50008_,4,4,5,-1,46,0.0,-238376.04510649064,98.0,8.0,90.0,7,2.681
pges-jc,mildew,mildew.xbif50008_,8,8,10,-1,42,0.0,-235603.42503683758,90.0,4.0,86.0,4,1.829
pges-jc,mildew,mildew.xbif50008_,8,8,15,-1,42,0.0,-235603.42503683758,90.0,4.0,86.0,4,1.972
pges-jc,mildew,mildew.xbif50008_,8,8,5,-1,42,0.0,-235735.22526533878,90.0,4.0,86.0,5,1.933
pges-jc,mildew,mildew.xbif50009_,16,16,10,-1,42,0.0,-235747.6400921168,90.0,4.0,86.0,4,2.594
pges-jc,mildew,mildew.xbif50009_,16,16,15,-1,42,0.0,-235747.6400921168,90.0,4.0,86.0,4,2.079
pges-jc,mildew,mildew.xbif50009_,16,16,5,-1,42,-1.1904167555970175,-235747.6400921168,90.0,4.0,86.0,6,2.29
pges-jc,mildew,mildew.xbif50009_,2,2,10,-1,42,-0.9793684949356244,-235747.6400921168,90.0,4.0,86.0,6,3.446
pges-jc,mildew,mildew.xbif50009_,2,2,15,-1,42,0.0,-235747.6400921168,90.0,4.0,86.0,4,2.551
pges-jc,mildew,mildew.xbif50009_,2,2,5,-1,42,-0.9793684949356244,-235747.6400921168,90.0,4.0,86.0,9,3.784
pges-jc,mildew,mildew.xbif50009_,4,4,10,-1,42,0.0,-235931.31422906448,90.0,4.0,86.0,5,2.758
pges-jc,mildew,mildew.xbif50009_,4,4,15,-1,42,0.0,-235747.6400921168,90.0,4.0,86.0,4,2.406
pges-jc,mildew,mildew.xbif50009_,4,4,5,-1,42,0.0,-235747.6400921168,90.0,4.0,86.0,6,2.277
pges-jc,mildew,mildew.xbif50009_,8,8,10,-1,42,0.0,-235747.6400921168,90.0,4.0,86.0,4,1.868
pges-jc,mildew,mildew.xbif50009_,8,8,15,-1,42,0.0,-235747.6400921168,90.0,4.0,86.0,4,2.163
pges-jc,mildew,mildew.xbif50009_,8,8,5,-1,42,-1.1904167555970175,-235747.6400921168,90.0,4.0,86.0,7,2.513
pges-jc,mildew,mildew.xbif_,16,16,10,-1,42,-1.4828305010182896,-234851.79447482858,90.0,4.0,86.0,4,2.397
pges-jc,mildew,mildew.xbif_,16,16,15,-1,42,-1.4828305010182896,-234851.79447482858,90.0,4.0,86.0,4,2.645
pges-jc,mildew,mildew.xbif_,16,16,5,-1,42,-1.5090867241380264,-234851.79447482858,90.0,4.0,86.0,5,2.714
pges-jc,mildew,mildew.xbif_,2,2,10,-1,42,-1.3817579714519561,-234851.79447482858,90.0,4.0,86.0,5,5.617
pges-jc,mildew,mildew.xbif_,2,2,15,-1,42,-1.38171867920427,-234851.79447482858,90.0,4.0,86.0,4,5.761
pges-jc,mildew,mildew.xbif_,2,2,5,-1,42,-1.3817579714519561,-234851.79447482858,90.0,4.0,86.0,8,5.235
pges-jc,mildew,mildew.xbif_,4,4,10,-1,42,-1.5165292896142393,-234851.79447482858,90.0,4.0,86.0,5,2.547
pges-jc,mildew,mildew.xbif_,4,4,15,-1,42,-1.38171867920427,-234851.79447482858,90.0,4.0,86.0,4,2.294
pges-jc,mildew,mildew.xbif_,4,4,5,-1,42,-1.4342681912903523,-235031.03556383337,90.0,4.0,86.0,7,2.718
pges-jc,mildew,mildew.xbif_,8,8,10,-1,42,-1.4828305010182896,-234851.79447482858,90.0,4.0,86.0,4,2.106
pges-jc,mildew,mildew.xbif_,8,8,15,-1,42,-1.38171867920427,-234851.79447482858,90.0,4.0,86.0,4,2.233
pges-jc,mildew,mildew.xbif_,8,8,5,-1,42,-1.3817186792042708,-234851.79447482858,90.0,4.0,86.0,6,2.328
pges-jc,munin,munin.xbif50001246_,16,16,10,-1,1503,0.0,-935582.239103874,3312.0,1034.0,2278.0,27,1240.731
pges-jc,munin,munin.xbif50001246_,16,16,15,-1,1689,0.0,-1278579.795657986,3822.0,84.0,3738.0,8,645.324
pges-jc,munin,munin.xbif50001246_,16,16,5,-1,1502,0.0,-933703.6211999273,3300.0,1064.0,2236.0,44,1507.044
pges-jc,munin,munin.xbif50001246_,2,2,10,-1,1411,0.0,-947766.4513538731,3108.0,460.0,2648.0,59,13085.436
pges-jc,munin,munin.xbif50001246_,2,2,15,-1,1412,0.0,-949336.1273395105,3118.0,456.0,2662.0,40,13015.295
pges-jc,munin,munin.xbif50001246_,2,2,5,-1,1446,0.0,-959479.1318395834,3292.0,368.0,2924.0,100,12787.869
pges-jc,munin,munin.xbif50001246_,4,4,10,-1,1702,0.0,-1300727.842186024,3844.0,72.0,3772.0,13,7886.092
pges-jc,munin,munin.xbif50001246_,4,4,15,-1,1422,0.0,-949549.7317325043,3156.0,474.0,2682.0,33,8629.614
pges-jc,munin,munin.xbif50001246_,4,4,5,-1,1421,0.0,-941541.8209766848,3094.0,618.0,2476.0,100,9181.532
pges-jc,munin,munin.xbif50001246_,8,8,10,-1,1524,0.0,-937400.6286031017,3388.0,1110.0,2278.0,44,2876.569
pges-jc,munin,munin.xbif50001246_,8,8,15,-1,1500,0.0,-935461.2137307376,3198.0,1080.0,2118.0,29,2722.058
pges-jc,munin,munin.xbif50001246_,8,8,5,-1,1502,0.0,-936552.679921108,3276.0,1018.0,2258.0,65,2992.364
pges-jc,munin,munin.xbif50001_,16,16,10,-1,1687,0.0,-1260656.7051326411,3824.0,104.0,3720.0,13,843.101
pges-jc,munin,munin.xbif50001_,16,16,15,-1,1867,0.0,-942119.1936750439,4234.0,1782.0,2452.0,25,1526.568
pges-jc,munin,munin.xbif50001_,16,16,5,-1,1573,0.0,-941196.8129991472,3414.0,1018.0,2396.0,49,1577.802
pges-jc,munin,munin.xbif50001_,2,2,10,-1,1496,0.0,-939288.251862951,3318.0,860.0,2458.0,85,20993.447
pges-jc,munin,munin.xbif50001_,2,2,15,-1,1454,0.0,-964271.5972092221,3352.0,360.0,2992.0,43,18351.14
pges-jc,munin,munin.xbif50001_,2,2,5,-1,1510,0.0,-993163.9021927719,3464.0,274.0,3190.0,100,19956.864
pges-jc,munin,munin.xbif50001_,4,4,10,-1,1698,0.0,-1278709.6970550492,3836.0,84.0,3752.0,15,7924.203
pges-jc,munin,munin.xbif50001_,4,4,15,-1,1685,0.0,-1256708.9302896704,3812.0,90.0,3722.0,12,8240.149
pges-jc,munin,munin.xbif50001_,4,4,5,-1,1477,0.0,-963762.989906578,3404.0,404.0,3000.0,83,8763.634
pges-jc,munin,munin.xbif50001_,8,8,10,-1,1547,0.0,-937749.9317227211,3348.0,1114.0,2234.0,39,2818.057
pges-jc,munin,munin.xbif50001_,8,8,15,-1,1497,0.0,-935687.2249528951,3306.0,1030.0,2276.0,27,2729.29
pges-jc,munin,munin.xbif50001_,8,8,5,-1,1525,0.0,-937775.5793468009,3374.0,1016.0,2358.0,64,3143.71
pges-jc,munin,munin.xbif50002_,16,16,10,-1,1547,0.0,-935987.1405784462,3446.0,1122.0,2324.0,30,1486.0
pges-jc,munin,munin.xbif50002_,16,16,15,-1,1576,0.0,-937019.2649140736,3526.0,1126.0,2400.0,28,1684.242
pges-jc,munin,munin.xbif50002_,16,16,5,-1,1582,0.0,-935609.3654282421,3504.0,1164.0,2340.0,48,1786.523
pges-jc,munin,munin.xbif50002_,2,2,10,-1,1501,0.0,-936459.5624634834,3344.0,978.0,2366.0,80,13998.771
pges-jc,munin,munin.xbif50002_,2,2,15,-1,1485,0.0,-937587.9668022556,3268.0,848.0,2420.0,50,13214.464
pges-jc,munin,munin.xbif50002_,2,2,5,-1,1483,0.0,-958403.7702975865,3414.0,424.0,2990.0,100,13046.11
pges-jc,munin,munin.xbif50002_,4,4,10,-1,1445,0.0,-951956.7779785189,3324.0,458.0,2866.0,48,9864.188
pges-jc,munin,munin.xbif50002_,4,4,15,-1,1443,0.0,-952094.9459064191,3318.0,454.0,2864.0,33,9889.429
pges-jc,munin,munin.xbif50002_,4,4,5,-1,1469,0.0,-944915.051499071,3270.0,640.0,2630.0,100,8979.373
pges-jc,munin,munin.xbif50002_,8,8,10,-1,1521,0.0,-936898.933235042,3332.0,970.0,2362.0,36,2805.108
pges-jc,munin,munin.xbif50002_,8,8,15,-1,1551,0.0,-932608.0643039624,3440.0,1080.0,2360.0,34,3057.869
pges-jc,munin,munin.xbif50002_,8,8,5,-1,1682,0.0,-1253160.298894237,3808.0,88.0,3720.0,21,2287.265
pges-jc,munin,munin.xbif50003_,16,16,10,-1,1508,0.0,-938163.2006122654,3326.0,1062.0,2264.0,29,1460.648
pges-jc,munin,munin.xbif50003_,16,16,15,-1,1542,0.0,-937575.6763098938,3354.0,1120.0,2234.0,23,1330.69
pges-jc,munin,munin.xbif50003_,16,16,5,-1,1561,0.0,-938154.9157335329,3448.0,1070.0,2378.0,44,1581.896
pges-jc,munin,munin.xbif50003_,2,2,10,-1,1467,0.0,-938220.7485488233,3250.0,912.0,2338.0,79,15107.243
pges-jc,munin,munin.xbif50003_,2,2,15,-1,1458,0.0,-937029.3671642055,3188.0,896.0,2292.0,53,15246.405
pges-jc,munin,munin.xbif50003_,2,2,5,-1,1479,0.0,-962903.7050631882,3350.0,398.0,2952.0,100,14318.018
pges-jc,munin,munin.xbif50003_,4,4,10,-1,1446,0.0,-955507.8975539595,3276.0,448.0,2828.0,47,10145.544
pges-jc,munin,munin.xbif50003_,4,4,15,-1,1421,0.0,-947925.0211262882,3180.0,522.0,2658.0,36,9639.185
pges-jc,munin,munin.xbif50003_,4,4,5,-1,1410,0.0,-946364.1136523087,3058.0,584.0,2474.0,100,10371.513
pges-jc,munin,munin.xbif50003_,8,8,10,-1,1537,0.0,-936470.8348601334,3418.0,1104.0,2314.0,39,2872.321
pges-jc,munin,munin.xbif50003_,8,8,15,-1,1717,0.0,-1316885.1905284505,3880.0,86.0,3794.0,8,1935.224
pges-jc,munin,munin.xbif50003_,8,8,5,-1,1500,0.0,-936755.8367750895,3304.0,1054.0,2250.0,68,3095.632
pges-jc,munin,munin.xbif50004_,16,16,10,-1,1706,0.0,-1311303.973463617,3854.0,74.0,3780.0,8,381.975
pges-jc,munin,munin.xbif50004_,16,16,15,-1,1543,0.0,-935222.5388768102,3326.0,1106.0,2220.0,20,892.218
pges-jc,munin,munin.xbif50004_,16,16,5,-1,1589,0.0,-1063678.8821293025,3628.0,232.0,3396.0,21,522.05
pges-jc,munin,munin.xbif50004_,2,2,10,-1,1573,0.0,-1045507.6386346597,3586.0,210.0,3376.0,35,12602.539
pges-jc,munin,munin.xbif50004_,2,2,15,-1,1463,0.0,-943452.0177732713,3236.0,608.0,2628.0,43,13444.88
pges-jc,munin,munin.xbif50004_,2,2,5,-1,1470,0.0,-959067.9634854128,3380.0,398.0,2982.0,100,13322.22
pges-jc,munin,munin.xbif50004_,4,4,10,-1,1636,0.0,-1189959.7990970279,3714.0,102.0,3612.0,19,7370.683
pges-jc,munin,munin.xbif50004_,4,4,15,-1,1461,0.0,-939609.6382470602,3112.0,738.0,2374.0,36,7645.391
pges-jc,munin,munin.xbif50004_,4,4,5,-1,1479,0.0,-938179.2712316443,3156.0,774.0,2382.0,100,7993.183
pges-jc,munin,munin.xbif50004_,8,8,10,-1,1693,0.0,-1284349.8914198892,3826.0,76.0,3750.0,11,1743.143
