algorithm, network, bbdd, thread, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, Total iterations, Total time(s)
pges,res/networks/alarm,alarm.xbif50001_,1,10,3,16,-0.38650524164925404,-56441.97693657537,1.135135135135135,10.0,32.0,7,1
phc,res/networks/alarm,alarm.xbif50001_,1,10,3,23,-0.3833688800531727,-57187.95823271419,1.6216216216216217,26.0,34.0,6,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,1,10,5,20,-0.39337904895651854,-56986.78858312154,1.4594594594594594,22.0,32.0,6,0
pges,res/networks/alarm,alarm.xbif50001_,1,10,5,20,-0.39314682970429327,-56431.70894172481,1.2972972972972974,12.0,36.0,7,1
phc,res/networks/alarm,alarm.xbif50001_,1,10,5,20,-0.39337904895651854,-56986.78858312154,1.4594594594594594,22.0,32.0,6,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,1,10,7,22,-0.44478812011432534,-57028.28089964325,1.6216216216216217,26.0,34.0,6,0
pges,res/networks/alarm,alarm.xbif50001_,1,10,7,16,-0.4617821583054427,-56405.16380978742,1.135135135135135,10.0,32.0,7,1
phc,res/networks/alarm,alarm.xbif50001_,1,10,7,22,-0.44478812011432534,-57028.28089964325,1.6216216216216217,26.0,34.0,6,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,1,10,11,21,-0.3333345468858633,-57153.91554710724,1.4054054054054055,20.0,32.0,6,0
pges,res/networks/alarm,alarm.xbif50001_,1,10,11,16,-0.4454724301719656,-56405.16380978742,1.135135135135135,10.0,32.0,7,1
phc,res/networks/alarm,alarm.xbif50001_,1,10,11,21,-0.3333345468858633,-57153.91554710724,1.4054054054054055,20.0,32.0,6,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,1,10,13,17,-0.4606808866449727,-56646.76843549867,1.2432432432432432,14.0,32.0,6,0
pges,res/networks/alarm,alarm.xbif50001_,1,10,13,20,-0.39314682970429327,-56431.70894172481,1.2972972972972974,12.0,36.0,7,1
phc,res/networks/alarm,alarm.xbif50001_,1,10,13,17,-0.4606808866449727,-56646.76843549867,1.2432432432432432,14.0,32.0,6,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,1,10,17,24,-0.4303095804535697,-57518.232000361786,1.7297297297297298,22.0,42.0,6,0
pges,res/networks/alarm,alarm.xbif50001_,1,10,17,17,-0.47149513754085104,-56414.67862020783,1.135135135135135,8.0,34.0,7,1
phc,res/networks/alarm,alarm.xbif50001_,1,10,17,24,-0.4303095804535697,-57518.232000361786,1.7297297297297298,22.0,42.0,6,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,1,10,19,22,-0.3788791047962664,-57326.64400592371,1.5675675675675675,22.0,36.0,6,0
pges,res/networks/alarm,alarm.xbif50001_,1,10,19,16,-0.42161887576744544,-56415.61718354717,1.135135135135135,10.0,32.0,7,1
phc,res/networks/alarm,alarm.xbif50001_,1,10,19,22,-0.3788791047962664,-57326.64400592371,1.5675675675675675,22.0,36.0,6,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,1,10,23,20,-0.43512651620160336,-57048.163942036794,1.3513513513513513,22.0,28.0,6,0
pges,res/networks/alarm,alarm.xbif50001_,1,10,23,16,-0.49285375811354565,-56405.16380978743,1.135135135135135,10.0,32.0,6,1
phc,res/networks/alarm,alarm.xbif50001_,1,10,23,20,-0.43512651620160336,-57048.163942036794,1.3513513513513513,22.0,28.0,6,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,1,10,29,22,-0.34873387510065984,-57357.72059172503,1.5135135135135136,24.0,32.0,6,0
pges,res/networks/alarm,alarm.xbif50001_,1,10,29,20,-0.4520139093143722,-56431.70894172482,1.3513513513513513,14.0,36.0,6,1
phc,res/networks/alarm,alarm.xbif50001_,1,10,29,22,-0.34873387510065984,-57357.72059172503,1.5135135135135136,24.0,32.0,6,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,2,10,2,20,-0.47154524573722145,-56667.796097592545,1.3513513513513513,16.0,34.0,9,0
pges,res/networks/alarm,alarm.xbif50001_,2,10,2,22,-0.4132116659503165,-56859.6331135879,1.5135135135135136,18.0,38.0,9,1
phc,res/networks/alarm,alarm.xbif50001_,2,10,2,21,-0.5038093133814906,-56319.511705879064,1.5135135135135136,22.0,34.0,5,0
pfhcbes,res/networks/alarm,alarm.xbif50001_,2,10,3,23,-0.42013330681351013,-57165.89857130167,1.6216216216216217,26.0,34.0,10,0
pges,res/networks/alarm,alarm.xbif50001_,2,10,3,19,-0.4543569223328392,-56473.35120021229,1.2972972972972974,14.0,34.0,7,1
phc,res/networks/alarm,alarm.xbif50001_,2,10,3,29,-0.4443097445987933,-57653.10483304597,1.945945945945946,34.0,38.0,6,0
