algorithm, network, bbdd, threads, interleaving, seed, SHD, LL Score, BDeu Score, dfMM, dfMM plus, dfMM minus, Total iterations, Total time(s)
PGESwithStages,res/water,water.xbif50002_,1,15,2,93,-0.44414516816525645,-67128.27316753211,66.14335317460318,1.3691603535353536,64.77419282106783,5,2
PGESwithStages,res/water,water.xbif50002_,1,10,23,90,-0.4440460778564685,-67122.332203808,64.69471500721501,1.6469381313131315,63.047776875901874,6,4
PGESwithStages,res/water,water.xbif50002_,1,15,7,93,-0.4441673760990089,-67128.27316753211,66.9025072150072,1.6469381313131315,65.25556908369408,4,2
PGESwithStages,res/water,water.xbif50002_,1,15,3,92,-0.4170691553686361,-67122.332203808,66.0662427849928,2.306660353535354,63.75958243145744,5,4
PGESwithStages,res/water,water.xbif50002_,1,15,5,95,-0.44411177438135074,-67128.27316753211,69.4782647907648,2.278251262626263,67.20001352813853,5,4
PGESwithStages,res/water,water.xbif50002_,1,15,11,92,-0.4068350417562316,-67159.24105247934,69.04998647186147,3.97332702020202,65.07665945165947,5,1
PGESwithStages,res/water,water.xbif50002_,1,15,13,92,-0.4170365948060894,-67122.332203808,66.54761904761905,2.306660353535354,64.2409586940837,5,4
PGESwithStages,res/water,water.xbif50002_,1,15,23,93,-0.44407721436031095,-67128.27316753211,66.62472943722945,1.3691603535353536,65.25556908369408,4,1
PGESwithStages,res/water,water.xbif50002_,1,15,17,92,-0.410901563935564,-67122.332203808,66.72123015873017,2.532354797979798,64.18887536075036,5,4
PGESwithStages,res/water,water.xbif50002_,1,15,19,95,-0.44413530146489066,-67128.27316753211,68.11778499278499,2.2545770202020208,65.86320797258298,5,4
PGESwithStages,res/water,water.xbif50003_,1,5,3,100,-0.47155828843386843,-67240.86401437674,73.55502570346322,4.645450036075036,68.90957566738818,8,2
PGESwithStages,res/water,water.xbif50002_,1,15,29,96,-0.44283861778781103,-67122.332203808,70.89420995670996,4.101167929292929,66.79304202741704,6,8
PGESwithStages,res/water,water.xbif50003_,1,5,2,101,-0.4939442529587346,-67221.79754641623,74.49252570346322,5.582950036075035,68.90957566738818,8,5
PGESwithStages,res/water,water.xbif50003_,1,5,5,101,-0.4939442529587346,-67221.79754641623,74.49252570346322,5.582950036075035,68.90957566738818,8,4
PGESwithStages,res/water,water.xbif50003_,1,5,11,100,-0.47155828843386843,-67240.86401437674,73.55502570346322,4.645450036075036,68.90957566738818,8,1
PGESwithStages,res/water,water.xbif50003_,1,5,7,99,-0.4743222403198544,-67240.57099005001,72.70495129870132,4.511521464646464,68.19342983405484,8,4
PGESwithStages,res/water,water.xbif50003_,1,5,13,99,-0.4743222403198544,-67240.57099005001,72.70495129870132,4.511521464646464,68.19342983405484,8,4
PGESwithStages,res/water,water.xbif50003_,1,5,17,99,-0.4743222403198544,-67240.57099005001,72.70495129870132,4.511521464646464,68.19342983405484,8,4
PGESwithStages,res/water,water.xbif50003_,1,5,23,100,-0.4704271084535966,-67254.65226329111,73.55502570346322,4.645450036075036,68.90957566738818,8,2
PGESwithStages,res/water,water.xbif50003_,1,5,19,101,-0.4939442529587346,-67221.79754641623,74.49252570346322,5.582950036075035,68.90957566738818,8,4
PGESwithStages,res/water,water.xbif50003_,1,5,29,99,-0.4743222403198544,-67240.57099005001,72.70495129870132,4.511521464646464,68.19342983405484,8,4
PGESwithStages,res/water,water.xbif50003_,1,10,5,97,-0.45747218443600557,-67240.944382914,71.10772907647909,3.5740214646464645,67.53370761183263,6,1
PGESwithStages,res/water,water.xbif50003_,1,10,2,99,-0.46957827264795815,-67222.17093928021,72.895303481241,4.645450036075036,68.24985344516597,6,5
