algorithm,network,bbdd,threads,pges_threads,interleaving,seed,SHD,loglike,bdeu,deltaMM,deltaMM+,deltaMM-,iterations,time(s)
pges-jc,andes,andes.xbif50005_,8,8,15,-1,136,-0.5469693228131546,-471675.14582364867,294.0,0.0,294.0,18,15.455
pges-jc,andes,andes.xbif50005_,8,8,5,-1,183,-0.5448344638171461,-472648.79118046426,418.0,90.0,328.0,21,16.329
pges-jc,andes,andes.xbif50006_,16,16,10,-1,163,-0.5420811643520419,-471864.2762308921,350.0,40.0,310.0,11,14.12
pges-jc,andes,andes.xbif50006_,16,16,15,-1,155,-0.5437713363666105,-471511.9303590678,334.0,20.0,314.0,9,12.156
pges-jc,andes,andes.xbif50006_,16,16,5,-1,204,-0.5442067064809166,-472875.7450848874,494.0,174.0,320.0,12,13.925
pges-jc,andes,andes.xbif50006_,2,2,10,-1,173,-0.5442947421157469,-472014.08748421096,404.0,94.0,310.0,31,37.356
pges-jc,andes,andes.xbif50006_,2,2,15,-1,170,-0.5451075456466458,-472034.37787520274,398.0,98.0,300.0,25,35.493
pges-jc,andes,andes.xbif50006_,2,2,5,-1,211,-0.5458990670163798,-473501.7950798682,510.0,172.0,338.0,60,43.211
pges-jc,andes,andes.xbif50006_,4,4,10,-1,176,-0.5425323817097908,-472089.1409904682,414.0,96.0,318.0,18,18.76
pges-jc,andes,andes.xbif50006_,4,4,15,-1,173,-0.544883348366128,-471961.09942021995,376.0,50.0,326.0,19,18.959
pges-jc,andes,andes.xbif50006_,4,4,5,-1,186,-0.5451209579004085,-472280.4969426587,412.0,88.0,324.0,32,29.435
pges-jc,andes,andes.xbif50006_,8,8,10,-1,220,-0.5455639647049949,-473013.83301429433,506.0,156.0,350.0,20,18.095
pges-jc,andes,andes.xbif50006_,8,8,15,-1,158,-0.5465648931637196,-471894.0713958678,340.0,32.0,308.0,11,11.771
pges-jc,andes,andes.xbif50006_,8,8,5,-1,199,-0.5452692224118261,-472770.8638983788,452.0,120.0,332.0,25,18.803
pges-jc,andes,andes.xbif50007_,16,16,10,-1,182,-0.5449518229968107,-472520.95687933423,388.0,40.0,348.0,11,14.076
pges-jc,andes,andes.xbif50007_,16,16,15,-1,176,-0.5427239742314276,-472800.69591037516,380.0,50.0,330.0,9,12.081
pges-jc,andes,andes.xbif50007_,16,16,5,-1,186,-0.5382647513602726,-473485.59370990965,420.0,76.0,344.0,17,20.201
pges-jc,andes,andes.xbif50007_,2,2,10,-1,169,-0.5424429918811109,-472377.8287204736,366.0,28.0,338.0,28,30.809
pges-jc,andes,andes.xbif50007_,2,2,15,-1,184,-0.5466660761986947,-472667.1324254872,400.0,62.0,338.0,23,29.444
pges-jc,andes,andes.xbif50007_,2,2,5,-1,198,-0.5417455042297238,-472778.9090610963,460.0,112.0,348.0,47,37.106
pges-jc,andes,andes.xbif50007_,4,4,10,-1,165,-0.5472860837351243,-472098.6136337898,354.0,24.0,330.0,21,19.532
pges-jc,andes,andes.xbif50007_,4,4,15,-1,161,-0.5467050136352557,-471901.3610068619,346.0,14.0,332.0,18,19.229
pges-jc,andes,andes.xbif50007_,4,4,5,-1,184,-0.5430027674820009,-472774.7573387725,400.0,64.0,336.0,28,22.583
pges-jc,andes,andes.xbif50007_,8,8,10,-1,174,-0.5452588207547583,-472234.12777060765,388.0,52.0,336.0,23,19.858
pges-jc,andes,andes.xbif50007_,8,8,15,-1,181,-0.5430336338085285,-472420.0882775615,386.0,38.0,348.0,17,16.746
pges-jc,andes,andes.xbif50007_,8,8,5,-1,198,-0.5483234765207056,-473172.9202140576,462.0,100.0,362.0,24,16.915
pges-jc,andes,andes.xbif50008_,16,16,10,-1,179,-0.5463779861542172,-472778.12484902696,404.0,58.0,346.0,12,15.619
pges-jc,andes,andes.xbif50008_,16,16,15,-1,163,-0.5431615295156215,-472576.42641542264,352.0,6.0,346.0,7,9.351
pges-jc,andes,andes.xbif50008_,16,16,5,-1,207,-0.5430029335139658,-473395.0934571235,468.0,116.0,352.0,22,25.932
pges-jc,andes,andes.xbif50008_,2,2,10,-1,200,-0.541253995675368,-473721.8579556013,470.0,108.0,362.0,26,29.702
pges-jc,andes,andes.xbif50008_,2,2,15,-1,195,-0.5406947617703008,-473744.789120632,450.0,100.0,350.0,19,27.081
pges-jc,andes,andes.xbif50008_,2,2,5,-1,203,-0.5461439581666238,-474400.1022067076,462.0,104.0,358.0,45,34.869
pges-jc,andes,andes.xbif50008_,4,4,10,-1,214,-0.544931204216714,-473971.9458069238,496.0,122.0,374.0,20,18.373
pges-jc,andes,andes.xbif50008_,4,4,15,-1,195,-0.5470712625304917,-473589.4990993161,426.0,76.0,350.0,12,13.533
pges-jc,andes,andes.xbif50008_,4,4,5,-1,230,-0.5467409854318608,-474540.50218491064,532.0,166.0,366.0,29,21.01
pges-jc,andes,andes.xbif50008_,8,8,10,-1,185,-0.5469640736058806,-472951.3707778099,408.0,62.0,346.0,13,12.217
pges-jc,andes,andes.xbif50008_,8,8,15,-1,161,-0.5463718059427703,-472458.31287022633,350.0,10.0,340.0,8,8.516
pges-jc,andes,andes.xbif50008_,8,8,5,-1,205,-0.5449580082115925,-473502.21742203296,452.0,90.0,362.0,27,20.042
pges-jc,andes,andes.xbif50009_,16,16,10,-1,174,-0.5467036135213931,-472289.36929496453,372.0,22.0,350.0,9,11.322
pges-jc,andes,andes.xbif50009_,16,16,15,-1,150,-0.5469194882996528,-471807.447150777,324.0,4.0,320.0,12,15.436
pges-jc,andes,andes.xbif50009_,16,16,5,-1,168,-0.5427218860741005,-472229.40177459235,360.0,16.0,344.0,20,22.721
pges-jc,andes,andes.xbif50009_,2,2,10,-1,204,-0.5453388239002251,-473457.38030254334,452.0,122.0,330.0,34,36.499
pges-jc,andes,andes.xbif50009_,2,2,15,-1,195,-0.5482456414387818,-473411.8945767456,484.0,152.0,332.0,19,30.363
pges-jc,andes,andes.xbif50009_,2,2,5,-1,200,-0.5405581384775611,-473867.1347256973,460.0,116.0,344.0,47,37.487
pges-jc,andes,andes.xbif50009_,4,4,10,-1,260,-0.5405623861109533,-475295.28492912895,722.0,388.0,334.0,17,16.798
pges-jc,andes,andes.xbif50009_,4,4,15,-1,197,-0.5432496075151623,-473253.3305394028,438.0,106.0,332.0,18,17.352
pges-jc,andes,andes.xbif50009_,4,4,5,-1,205,-0.543875032190295,-473322.64443464205,468.0,116.0,352.0,30,20.112
pges-jc,andes,andes.xbif50009_,8,8,10,-1,191,-0.5489052489924566,-473124.69484889484,424.0,82.0,342.0,13,11.185
pges-jc,andes,andes.xbif50009_,8,8,15,-1,164,-0.5427496503189061,-472374.8862426911,356.0,30.0,326.0,11,11.128
pges-jc,andes,andes.xbif50009_,8,8,5,-1,185,-0.5426036083267002,-472556.0176662932,406.0,76.0,330.0,25,19.045
pges-jc,andes,andes.xbif_,16,16,10,-1,173,-0.5423999524073554,-473030.77308101434,372.0,30.0,342.0,18,22.019
pges-jc,andes,andes.xbif_,16,16,15,-1,165,-0.542991108374096,-472697.1786307533,354.0,22.0,332.0,12,15.871
pges-jc,andes,andes.xbif_,16,16,5,-1,181,-0.5472140730883877,-473031.6960101238,404.0,80.0,324.0,16,18.23
pges-jc,andes,andes.xbif_,2,2,10,-1,198,-0.5410490935887743,-473611.0179088963,430.0,70.0,360.0,23,20.161
pges-jc,andes,andes.xbif_,2,2,15,-1,170,-0.5447386297304709,-473076.8572635849,366.0,26.0,340.0,24,22.968
pges-jc,andes,andes.xbif_,2,2,5,-1,213,-0.5425681946143323,-474441.2829999201,494.0,146.0,348.0,44,27.348
pges-jc,andes,andes.xbif_,4,4,10,-1,179,-0.5420869484031081,-473406.84591958905,398.0,64.0,334.0,20,17.353
pges-jc,andes,andes.xbif_,4,4,15,-1,151,-0.5412888894137071,-472316.67828163336,326.0,4.0,322.0,17,16.629
pges-jc,andes,andes.xbif_,4,4,5,-1,187,-0.5428792331625059,-473566.1640028561,424.0,82.0,342.0,32,22.057
pges-jc,andes,andes.xbif_,8,8,10,-1,165,-0.543170278049373,-472584.44555222715,362.0,34.0,328.0,20,16.859
pges-jc,andes,andes.xbif_,8,8,15,-1,157,-0.5473116720856812,-472528.76217075007,342.0,14.0,328.0,10,9.344
pges-jc,andes,andes.xbif_,8,8,5,-1,185,-0.5421313197908866,-473387.63916737726,416.0,84.0,332.0,25,19.876
pges-jc,barley,barley.xbif50001246_,16,16,10,-1,58,0.0,-264205.7863248553,138.0,6.0,132.0,5,3.283
pges-jc,barley,barley.xbif50001246_,16,16,15,-1,56,0.0,-264207.246252711,136.0,10.0,126.0,4,2.672
pges-jc,barley,barley.xbif50001246_,16,16,5,-1,60,0.0,-264355.362715708,146.0,22.0,124.0,6,3.009
pges-jc,barley,barley.xbif50001246_,2,2,10,-1,67,0.0,-271994.73507700214,162.0,24.0,138.0,10,15.926
pges-jc,barley,barley.xbif50001246_,2,2,15,-1,56,0.0,-267178.100717475,136.0,8.0,128.0,7,6.552
pges-jc,barley,barley.xbif50001246_,2,2,5,-1,63,0.0,-266016.9057569568,152.0,26.0,126.0,16,13.177
pges-jc,barley,barley.xbif50001246_,4,4,10,-1,60,0.0,-264202.21289770753,144.0,20.0,124.0,6,6.664
pges-jc,barley,barley.xbif50001246_,4,4,15,-1,61,0.0,-267161.48475133174,146.0,18.0,128.0,6,6.998
pges-jc,barley,barley.xbif50001246_,4,4,5,-1,69,0.0,-273374.94059889985,162.0,18.0,144.0,7,6.98
pges-jc,barley,barley.xbif50001246_,8,8,10,-1,56,0.0,-267178.10071747506,136.0,8.0,128.0,5,2.551
pges-jc,barley,barley.xbif50001246_,8,8,15,-1,56,0.0,-265417.94298352447,134.0,6.0,128.0,5,3.853
pges-jc,barley,barley.xbif50001246_,8,8,5,-1,58,0.0,-265112.63817801216,138.0,10.0,128.0,8,2.882
pges-jc,barley,barley.xbif50001_,16,16,10,-1,60,0.0,-262411.37997779046,142.0,10.0,132.0,5,2.787
pges-jc,barley,barley.xbif50001_,16,16,15,-1,60,0.0,-265059.26063644554,142.0,10.0,132.0,5,2.773
pges-jc,barley,barley.xbif50001_,16,16,5,-1,66,0.0,-265525.68554748426,158.0,30.0,128.0,6,4.026
pges-jc,barley,barley.xbif50001_,2,2,10,-1,66,0.0,-265473.7528746514,162.0,28.0,134.0,9,17.297
pges-jc,barley,barley.xbif50001_,2,2,15,-1,57,0.0,-266219.1097687924,138.0,8.0,130.0,7,8.767
pges-jc,barley,barley.xbif50001_,2,2,5,-1,65,0.0,-271932.1288117093,158.0,16.0,142.0,17,10.282
pges-jc,barley,barley.xbif50001_,4,4,10,-1,63,0.0,-264788.2792424956,148.0,14.0,134.0,6,3.049
pges-jc,barley,barley.xbif50001_,4,4,15,-1,64,0.0,-267374.43012877967,154.0,16.0,138.0,4,7.157
pges-jc,barley,barley.xbif50001_,4,4,5,-1,65,0.0,-265350.64437614364,152.0,20.0,132.0,10,5.457
pges-jc,barley,barley.xbif50001_,8,8,10,-1,60,0.0,-265372.8338160613,142.0,10.0,132.0,5,2.743
pges-jc,barley,barley.xbif50001_,8,8,15,-1,62,0.0,-264954.6013570064,146.0,12.0,134.0,5,2.746
pges-jc,barley,barley.xbif50001_,8,8,5,-1,63,0.0,-266374.97091977607,152.0,16.0,136.0,7,2.459
pges-jc,barley,barley.xbif50002_,16,16,10,-1,71,0.0,-276477.0076536936,168.0,24.0,144.0,5,2.772
pges-jc,barley,barley.xbif50002_,16,16,15,-1,59,0.0,-264810.6239003574,142.0,14.0,128.0,4,1.994
pges-jc,barley,barley.xbif50002_,16,16,5,-1,70,0.0,-265976.1355780122,168.0,36.0,132.0,9,4.462
pges-jc,barley,barley.xbif50002_,2,2,10,-1,63,0.0,-267123.3757040729,150.0,16.0,134.0,11,8.985
pges-jc,barley,barley.xbif50002_,2,2,15,-1,58,0.0,-270437.2478061311,140.0,4.0,136.0,8,10.383
pges-jc,barley,barley.xbif50002_,2,2,5,-1,65,0.0,-265599.3299451329,156.0,26.0,130.0,17,12.214
pges-jc,barley,barley.xbif50002_,4,4,10,-1,65,0.0,-267844.24264190707,156.0,22.0,134.0,7,4.377
pges-jc,barley,barley.xbif50002_,4,4,15,-1,61,0.0,-265240.85364450904,146.0,16.0,130.0,6,5.037
pges-jc,barley,barley.xbif50002_,4,4,5,-1,67,0.0,-268077.68177542154,154.0,26.0,128.0,10,6.564
pges-jc,barley,barley.xbif50002_,8,8,10,-1,65,0.0,-266878.28917039646,156.0,20.0,136.0,6,2.834
pges-jc,barley,barley.xbif50002_,8,8,15,-1,61,0.0,-265027.24488196505,146.0,16.0,130.0,5,2.14
pges-jc,barley,barley.xbif50002_,8,8,5,-1,60,0.0,-265711.67522187973,144.0,14.0,130.0,7,2.361
pges-jc,barley,barley.xbif50003_,16,16,10,-1,70,0.0,-269685.18713739765,170.0,28.0,142.0,6,2.937
pges-jc,barley,barley.xbif50003_,16,16,15,-1,56,0.0,-263947.73130721477,134.0,6.0,128.0,4,2.506
pges-jc,barley,barley.xbif50003_,16,16,5,-1,67,0.0,-269964.276866607,164.0,24.0,140.0,7,2.941
pges-jc,barley,barley.xbif50003_,2,2,10,-1,57,0.0,-265767.5802446785,138.0,10.0,128.0,10,8.082
pges-jc,barley,barley.xbif50003_,2,2,15,-1,57,0.0,-269191.50586040405,138.0,4.0,134.0,11,9.955
pges-jc,barley,barley.xbif50003_,2,2,5,-1,59,0.0,-266138.66395788675,142.0,12.0,130.0,17,9.484
pges-jc,barley,barley.xbif50003_,4,4,10,-1,55,0.0,-264310.885578877,132.0,4.0,128.0,7,5.25
pges-jc,barley,barley.xbif50003_,4,4,15,-1,62,0.0,-265970.37618737185,148.0,14.0,134.0,6,4.732
pges-jc,barley,barley.xbif50003_,4,4,5,-1,59,0.0,-266138.66395788675,142.0,12.0,130.0,10,4.93
pges-jc,barley,barley.xbif50003_,8,8,10,-1,56,0.0,-264964.6975539472,136.0,10.0,126.0,7,2.838
pges-jc,barley,barley.xbif50003_,8,8,15,-1,58,0.0,-265869.7204734098,138.0,10.0,128.0,5,2.307
pges-jc,barley,barley.xbif50003_,8,8,5,-1,56,0.0,-264507.312117019,136.0,8.0,128.0,7,2.223
pges-jc,barley,barley.xbif50004_,16,16,10,-1,72,0.0,-270260.05762878404,176.0,30.0,146.0,6,2.825
pges-jc,barley,barley.xbif50004_,16,16,15,-1,60,0.0,-267025.8898403879,150.0,14.0,136.0,4,2.522
pges-jc,barley,barley.xbif50004_,16,16,5,-1,65,0.0,-269385.9726425362,164.0,24.0,140.0,7,2.839
pges-jc,barley,barley.xbif50004_,2,2,10,-1,66,0.0,-267746.504928629,164.0,36.0,128.0,10,14.8
pges-jc,barley,barley.xbif50004_,2,2,15,-1,57,0.0,-268895.65394449,144.0,8.0,136.0,7,6.847
pges-jc,barley,barley.xbif50004_,2,2,5,-1,60,0.0,-266084.61362187826,150.0,26.0,124.0,18,15.75
pges-jc,barley,barley.xbif50004_,4,4,10,-1,59,0.0,-268741.43935482943,138.0,16.0,122.0,6,3.04
pges-jc,barley,barley.xbif50004_,4,4,15,-1,57,0.0,-268607.64709102537,144.0,8.0,136.0,5,3.314
pges-jc,barley,barley.xbif50004_,4,4,5,-1,63,0.0,-271459.0436539978,156.0,16.0,140.0,9,2.835
pges-jc,barley,barley.xbif50004_,8,8,10,-1,61,0.0,-265602.98051699856,148.0,24.0,124.0,6,3.757
pges-jc,barley,barley.xbif50004_,8,8,15,-1,57,0.0,-265804.59254825674,138.0,12.0,126.0,5,2.885
pges-jc,barley,barley.xbif50004_,8,8,5,-1,56,0.0,-267693.61693169386,136.0,8.0,128.0,7,2.41
pges-jc,barley,barley.xbif50005_,16,16,10,-1,62,0.0,-265557.4090646145,154.0,16.0,138.0,5,2.57
pges-jc,barley,barley.xbif50005_,16,16,15,-1,60,0.0,-266720.467797887,150.0,14.0,136.0,5,2.191
pges-jc,barley,barley.xbif50005_,16,16,5,-1,62,0.0,-266386.62816045125,154.0,14.0,140.0,7,2.737
pges-jc,barley,barley.xbif50005_,2,2,10,-1,64,0.0,-272402.94340542663,160.0,12.0,148.0,9,8.24
pges-jc,barley,barley.xbif50005_,2,2,15,-1,61,0.0,-268357.42460673454,152.0,12.0,140.0,8,7.269
pges-jc,barley,barley.xbif50005_,2,2,5,-1,68,0.0,-265822.6597485451,166.0,32.0,134.0,18,16.993
pges-jc,barley,barley.xbif50005_,4,4,10,-1,59,0.0,-265254.9763827711,140.0,8.0,132.0,6,3.581
pges-jc,barley,barley.xbif50005_,4,4,15,-1,60,0.0,-268548.4462837221,142.0,8.0,134.0,5,2.688
pges-jc,barley,barley.xbif50005_,4,4,5,-1,70,0.0,-267160.11456011096,168.0,26.0,142.0,10,5.563
pges-jc,barley,barley.xbif50005_,8,8,10,-1,63,0.0,-268996.67575726745,148.0,10.0,138.0,5,2.146
pges-jc,barley,barley.xbif50005_,8,8,15,-1,61,0.0,-265782.029115075,152.0,14.0,138.0,5,2.582
pges-jc,barley,barley.xbif50005_,8,8,5,-1,68,0.0,-268498.5378553742,166.0,20.0,146.0,8,2.47
pges-jc,barley,barley.xbif50006_,16,16,10,-1,61,0.0,-265876.7415075146,146.0,16.0,130.0,5,2.247
pges-jc,barley,barley.xbif50006_,16,16,15,-1,70,0.0,-267725.8641952514,164.0,26.0,138.0,4,4.527
pges-jc,barley,barley.xbif50006_,16,16,5,-1,62,0.0,-266384.27611815784,148.0,16.0,132.0,6,2.463
pges-jc,barley,barley.xbif50006_,2,2,10,-1,67,0.0,-266026.9289950827,160.0,26.0,134.0,10,17.013
pges-jc,barley,barley.xbif50006_,2,2,15,-1,57,0.0,-267683.06038420054,136.0,4.0,132.0,8,9.84
pges-jc,barley,barley.xbif50006_,2,2,5,-1,63,0.0,-273026.46495247324,152.0,12.0,140.0,17,9.103
pges-jc,barley,barley.xbif50006_,4,4,10,-1,67,0.0,-270667.78007401986,170.0,14.0,156.0,5,5.847
pges-jc,barley,barley.xbif50006_,4,4,15,-1,56,0.0,-266547.36257205345,136.0,8.0,128.0,5,4.591
pges-jc,barley,barley.xbif50006_,4,4,5,-1,61,0.0,-271017.9704435689,146.0,14.0,132.0,9,2.316
pges-jc,barley,barley.xbif50006_,8,8,10,-1,59,0.0,-265953.13116476993,142.0,14.0,128.0,5,2.207
pges-jc,barley,barley.xbif50006_,8,8,15,-1,63,0.0,-266237.636664825,150.0,18.0,132.0,5,3.799
pges-jc,barley,barley.xbif50006_,8,8,5,-1,64,0.0,-266487.8650955298,152.0,18.0,134.0,7,2.565
pges-jc,barley,barley.xbif50007_,16,16,10,-1,61,0.0,-270263.82442485,146.0,6.0,140.0,5,2.371
pges-jc,barley,barley.xbif50007_,16,16,15,-1,65,0.0,-266691.0908889437,160.0,28.0,132.0,5,3.549
pges-jc,barley,barley.xbif50007_,16,16,5,-1,72,0.0,-267195.26722101535,170.0,32.0,138.0,5,3.632
pges-jc,barley,barley.xbif50007_,2,2,10,-1,57,0.0,-267417.12935158703,136.0,4.0,132.0,9,8.833
pges-jc,barley,barley.xbif50007_,2,2,15,-1,61,0.0,-264941.25061316957,146.0,14.0,132.0,8,8.06
pges-jc,barley,barley.xbif50007_,2,2,5,-1,59,0.0,-265162.8804170407,138.0,10.0,128.0,13,9.728
pges-jc,barley,barley.xbif50007_,4,4,10,-1,68,0.0,-268124.04591205454,164.0,28.0,136.0,7,9.621
pges-jc,barley,barley.xbif50007_,4,4,15,-1,68,0.0,-267381.7364188103,162.0,22.0,140.0,6,5.143
pges-jc,barley,barley.xbif50007_,4,4,5,-1,83,0.0,-274022.5798086734,210.0,32.0,178.0,8,6.504
pges-jc,barley,barley.xbif50007_,8,8,10,-1,64,0.0,-266270.15291712846,150.0,16.0,134.0,5,2.644
pges-jc,barley,barley.xbif50007_,8,8,15,-1,64,0.0,-266580.8907829535,152.0,18.0,134.0,5,3.214
pges-jc,barley,barley.xbif50007_,8,8,5,-1,71,0.0,-269182.241097098,168.0,26.0,142.0,8,2.576
pges-jc,barley,barley.xbif50008_,16,16,10,-1,67,0.0,-271057.8489828709,158.0,14.0,144.0,6,2.908
pges-jc,barley,barley.xbif50008_,16,16,15,-1,60,0.0,-265264.49229083007,144.0,14.0,130.0,5,2.724
pges-jc,barley,barley.xbif50008_,16,16,5,-1,69,0.0,-268341.7361248488,162.0,22.0,140.0,8,3.163
pges-jc,barley,barley.xbif50008_,2,2,10,-1,62,0.0,-267006.5897532679,148.0,14.0,134.0,9,8.304
pges-jc,barley,barley.xbif50008_,2,2,15,-1,57,0.0,-267267.1394152654,136.0,4.0,132.0,8,9.298
pges-jc,barley,barley.xbif50008_,2,2,5,-1,65,0.0,-264705.41584583995,160.0,28.0,132.0,18,16.853
pges-jc,barley,barley.xbif50008_,4,4,10,-1,60,0.0,-265549.1081620575,144.0,14.0,130.0,7,4.759
pges-jc,barley,barley.xbif50008_,4,4,15,-1,77,0.0,-268334.01755105495,178.0,28.0,150.0,4,7.951
pges-jc,barley,barley.xbif50008_,4,4,5,-1,75,0.0,-267134.6333728459,180.0,38.0,142.0,10,8.273
pges-jc,barley,barley.xbif50008_,8,8,10,-1,60,0.0,-265653.462732474,144.0,14.0,130.0,8,3.312
pges-jc,barley,barley.xbif50008_,8,8,15,-1,62,0.0,-265799.783492444,146.0,12.0,134.0,6,3.398
pges-jc,barley,barley.xbif50008_,8,8,5,-1,71,0.0,-270816.5337513261,174.0,30.0,144.0,8,3.999
pges-jc,barley,barley.xbif50009_,16,16,10,-1,59,-1.3929907577125376,-265028.98191181227,142.0,12.0,130.0,5,2.427
pges-jc,barley,barley.xbif50009_,16,16,15,-1,57,-1.3986404638206678,-264337.96689967415,136.0,6.0,130.0,4,2.599
pges-jc,barley,barley.xbif50009_,16,16,5,-1,62,-1.3520556783587983,-265006.91130396904,150.0,24.0,126.0,5,3.534
pges-jc,barley,barley.xbif50009_,2,2,10,-1,58,-1.2931801972249757,-266108.5433337992,140.0,10.0,130.0,11,8.932
pges-jc,barley,barley.xbif50009_,2,2,15,-1,61,-1.3141989871593973,-272335.0363183181,148.0,10.0,138.0,7,8.041
pges-jc,barley,barley.xbif50009_,2,2,5,-1,65,-1.3773663199776671,-265923.9042570507,158.0,24.0,134.0,18,18.295
pges-jc,barley,barley.xbif50009_,4,4,10,-1,60,-1.3267865966107981,-265815.7832189624,144.0,12.0,132.0,7,4.58
pges-jc,barley,barley.xbif50009_,4,4,15,-1,80,-1.401201893733635,-275301.9108317389,202.0,28.0,174.0,4,6.552
pges-jc,barley,barley.xbif50009_,4,4,5,-1,71,-1.293380082394576,-267807.86197083624,170.0,28.0,142.0,11,6.503
pges-jc,barley,barley.xbif50009_,8,8,10,-1,62,-1.376580271798156,-263824.7073780685,150.0,24.0,126.0,6,4.395
pges-jc,barley,barley.xbif50009_,8,8,15,-1,70,-1.4019848678285414,-266562.1967004822,162.0,18.0,144.0,5,2.481
pges-jc,barley,barley.xbif50009_,8,8,5,-1,63,-1.3179152296937329,-266891.358659107,152.0,22.0,130.0,9,6.84
pges-jc,barley,barley.xbif_,16,16,10,-1,58,0.0,-264201.65778304345,140.0,12.0,128.0,5,2.423
pges-jc,barley,barley.xbif_,16,16,15,-1,59,0.0,-264541.777496823,140.0,8.0,132.0,4,2.621
pges-jc,barley,barley.xbif_,16,16,5,-1,63,0.0,-264274.6014702463,154.0,28.0,126.0,8,4.191
pges-jc,barley,barley.xbif_,2,2,10,-1,59,0.0,-265128.8669266206,142.0,12.0,130.0,9,9.75
pges-jc,barley,barley.xbif_,2,2,15,-1,59,0.0,-265036.2476597565,140.0,12.0,128.0,8,11.121
pges-jc,barley,barley.xbif_,2,2,5,-1,63,0.0,-264425.11526373716,158.0,30.0,128.0,15,17.129
pges-jc,barley,barley.xbif_,4,4,10,-1,56,0.0,-264056.9351758504,136.0,10.0,126.0,7,4.695
pges-jc,barley,barley.xbif_,4,4,15,-1,63,0.0,-266727.7382904126,154.0,24.0,130.0,5,7.834
pges-jc,barley,barley.xbif_,4,4,5,-1,66,0.0,-266771.41890761524,168.0,14.0,154.0,7,4.008
pges-jc,barley,barley.xbif_,8,8,10,-1,60,0.0,-263968.6893413579,148.0,22.0,126.0,8,6.323
pges-jc,barley,barley.xbif_,8,8,15,-1,68,0.0,-265765.3101477322,160.0,24.0,136.0,7,3.405
pges-jc,barley,barley.xbif_,8,8,5,-1,74,0.0,-267517.0082453481,192.0,30.0,162.0,5,4.877
pges-jc,child,child.xbif50001246_,16,16,10,-1,3,-0.6611829529142936,-62404.52846412973,6.0,2.0,4.0,4,1.008
pges-jc,child,child.xbif50001246_,16,16,15,-1,3,-0.6611829529142936,-62404.52846412973,6.0,2.0,4.0,4,0.985
pges-jc,child,child.xbif50001246_,16,16,5,-1,9,-0.7491968557360392,-62961.13977325712,18.0,0.0,18.0,3,0.722
pges-jc,child,child.xbif50001246_,2,2,10,-1,2,-0.6291058099203088,-62887.96431231166,4.0,2.0,2.0,5,1.644
pges-jc,child,child.xbif50001246_,2,2,15,-1,2,-0.6218670875713357,-62887.96431231165,4.0,2.0,2.0,4,1.564
pges-jc,child,child.xbif50001246_,2,2,5,-1,2,-0.7071130604829896,-62887.964312311655,6.0,4.0,2.0,7,1.741
pges-jc,child,child.xbif50001246_,4,4,10,-1,3,-0.6611605634923439,-62404.52846412973,6.0,2.0,4.0,5,0.522
pges-jc,child,child.xbif50001246_,4,4,15,-1,0,-0.7212110057934559,-62327.49399952048,0.0,0.0,0.0,5,0.613
pges-jc,child,child.xbif50001246_,4,4,5,-1,3,-0.661191122362297,-62404.52846412973,6.0,2.0,4.0,6,0.607
pges-jc,child,child.xbif50001246_,8,8,10,-1,11,-0.780485914891123,-62939.19192895693,24.0,0.0,24.0,3,0.546
pges-jc,child,child.xbif50001246_,8,8,15,-1,3,-0.7035948201745839,-62404.52846412973,6.0,2.0,4.0,5,0.769
pges-jc,child,child.xbif50001246_,8,8,5,-1,7,-0.7164840989040787,-63007.85226857849,16.0,8.0,8.0,8,0.814
pges-jc,child,child.xbif50001_,16,16,10,-1,0,-0.7191556381167225,-61663.984923290096,0.0,0.0,0.0,4,0.707
pges-jc,child,child.xbif50001_,16,16,15,-1,0,-0.7191556381167225,-61663.984923290096,0.0,0.0,0.0,4,0.747
pges-jc,child,child.xbif50001_,16,16,5,-1,0,-0.6221492855825405,-61663.984923290096,0.0,0.0,0.0,5,0.82
pges-jc,child,child.xbif50001_,2,2,10,-1,0,-0.6568642757961582,-61663.9849232901,0.0,0.0,0.0,5,3.446
pges-jc,child,child.xbif50001_,2,2,15,-1,0,-0.6568642757961582,-61663.9849232901,0.0,0.0,0.0,5,2.647
pges-jc,child,child.xbif50001_,2,2,5,-1,2,-0.6949395753105889,-62226.507716598644,4.0,2.0,2.0,7,3.829
pges-jc,child,child.xbif50001_,4,4,10,-1,4,-0.7689162888754778,-61788.42875912642,8.0,0.0,8.0,6,0.561
pges-jc,child,child.xbif50001_,4,4,15,-1,0,-0.6165424663487916,-61663.984923290096,0.0,0.0,0.0,6,0.702
pges-jc,child,child.xbif50001_,4,4,5,-1,1,-0.7252331514539214,-61679.608259624634,2.0,2.0,0.0,7,1.125
pges-jc,child,child.xbif50001_,8,8,10,-1,1,-0.7252331514539214,-61679.608259624634,2.0,2.0,0.0,8,0.817
pges-jc,child,child.xbif50001_,8,8,15,-1,0,-0.7036227667080996,-61663.984923290096,0.0,0.0,0.0,5,0.697
pges-jc,child,child.xbif50001_,8,8,5,-1,1,-0.7252331514539214,-61679.608259624634,2.0,2.0,0.0,9,0.76
pges-jc,child,child.xbif50002_,16,16,10,-1,8,-0.7295517829412156,-62230.4450230605,16.0,0.0,16.0,3,0.735
pges-jc,child,child.xbif50002_,16,16,15,-1,8,-0.7295517829412156,-62230.4450230605,16.0,0.0,16.0,3,0.732
